[7l----system---- ------memory-usage----- -net/total- ----total-cpu-usage---- ---load-avg---
     time     | used  buff  cach  free| recv  send|usr sys idl wai hiq siq| 1m   5m  15m 
30-08 11:13:20|2835M    0     0   280M|44.8k 44.9k| 25 1.8  73   0   0   0|1.21 0.97 0.65
30-08 11:13:21|2885M    0     0   229M|52.0B  100B| 27 1.0  72   0   0   0|1.21 0.97 0.65
30-08 11:13:22|2894M    0     0   221M|52.0B  100B| 17 0.3  82   0   0   0|1.19 0.97 0.65
30-08 11:13:23|2896M    0     0   218M| 944B 1397B| 16 0.5  83   0   0   0|1.19 0.97 0.65
30-08 11:13:24|2905M    0     0   209M| 364B 5363B| 16 0.8  83   0   0   0|1.19 0.97 0.65
30-08 11:13:25|2896M    0     0   218M|52.0B  100B| 17   0  83   0   0   0|1.19 0.97 0.65
30-08 11:13:26|2856M    0     0   258M|1521B 1535B| 15 1.8  83   0   0   0|1.19 0.97 0.65
30-08 11:13:27|2888M    0     0   227M|52.0B  200B| 15 1.0  84   0   0   0|1.18 0.97 0.65
30-08 11:13:28|2886M    0     0   228M| 208B  284B| 14 2.2  83   0   0   0|1.18 0.97 0.65
30-08 11:13:29|2877M    0     0   237M|1468B 1434B| 16 0.8  83   0   0   0|1.18 0.97 0.65
30-08 11:13:30|2886M    0     0   228M| 156B  300B| 15 1.5  84   0   0   0|1.18 0.97 0.65
30-08 11:13:31|2880M    0     0   235M|1452B 1418B| 15 1.8  83   0   0   0|1.18 0.97 0.65
30-08 11:13:32|2895M    0     0   219M|52.0B  100B| 16 0.2  84   0   0   0|1.16 0.97 0.65
30-08 11:13:33|2899M    0     0   216M| 104B  184B| 16 0.8  83   0   0   0|1.16 0.97 0.65
30-08 11:13:34|2900M    0     0   215M| 312B 5612B| 17 0.2  83   0   0   0|1.16 0.97 0.65
30-08 11:13:35|2900M    0     0   215M| 104B  200B| 16 0.7  83   0   0   0|1.16 0.97 0.65
30-08 11:13:36|2900M    0     0   215M|52.0B  100B| 17   0  83   0   0   0|1.16 0.97 0.65
30-08 11:13:37|2846M    0     0   268M|1521B 1535B| 15 1.8  83   0   0   0|1.15 0.97 0.65
30-08 11:13:38|2889M    0     0   225M|52.0B  100B| 15 1.2  84   0   0   0|1.15 0.97 0.65
30-08 11:13:39|2891M    0     0   223M| 208B  384B| 15 1.5  83   0   0   0|1.15 0.97 0.65
30-08 11:13:40|2875M    0     0   240M|1417B 1335B| 16 1.2  83   0   0   0|1.15 0.97 0.65
30-08 11:13:41|2893M    0     0   222M| 156B  300B| 15 1.8  83   0   0   0|1.15 0.97 0.65
30-08 11:13:42|2862M    0     0   253M|1520B 1518B| 15 1.8  83   0   0   0|1.14 0.97 0.66
30-08 11:13:43|2895M    0     0   220M| 104B  200B| 16 0.8  83   0   0   0|1.14 0.97 0.66
30-08 11:13:44|2864M    0     0   250M|1815B 8723B| 15 1.7  83   0   0   0|1.14 0.97 0.66
30-08 11:13:45|2897M    0     0   217M| 104B  200B| 15 1.5  83   0   0   0|1.14 0.97 0.66
30-08 11:13:46|2840M    0     0   274M|1573B 1619B| 15 2.2  83   0   0   0|1.14 0.97 0.66
30-08 11:13:47|2887M    0     0   228M|52.0B  100B| 16 0.8   - 433   0   0|1.13 0.97 0.66
30-08 11:13:48|2895M    0     0   219M| 156B  300B| 14 2.0 433   -   0   0|1.13 0.97 0.66
30-08 11:13:49|2872M    0     0   242M|1469B 1435B| 15 2.0  83   0   0   0|1.13 0.97 0.66
30-08 11:13:50|2940M    0     0   174M| 156B  332B| 27 1.6  72   0   0   0|1.13 0.97 0.66
30-08 11:13:51|2900M    0     0   214M|1573B 1603B| 24 1.9  74   0   0   0|1.13 0.97 0.66
30-08 11:13:52|2942M    0     0   172M|52.0B  100B| 27 1.3  72   0   0   0|1.20 0.99 0.66
30-08 11:13:53|2898M    0     0   217M|1565B 1611B| 17 1.9  81   0   0   0|1.20 0.99 0.66
30-08 11:13:54|2942M    0     0   172M| 416B 7534B| 15 1.3  83   0   0   0|1.20 0.99 0.66
30-08 11:13:55|2898M    0     0   217M|1554B 1600B| 15 1.8  83   0   0   0|1.20 0.99 0.66
30-08 11:13:56|2943M    0     0   172M|52.0B  100B| 16 0.8  83   0   0   0|1.20 0.99 0.66
30-08 11:13:57|2900M    0     0   214M|1555B 1601B| 15 1.5  83   0   0   0|1.18 0.99 0.67
30-08 11:13:58|2945M    0     0   169M|52.0B  100B| 16 1.3  83   0   0   0|1.18 0.99 0.67
30-08 11:13:59|2947M    0     0   167M| 208B  384B| 15 1.8  84   0   0   0|1.18 0.99 0.67
30-08 11:14:00|2928M    0     0   187M|1522B 1536B| 15 1.3  83   0   0   0|1.18 0.99 0.67
30-08 11:14:01|2947M    0     0   167M| 156B  300B| 15 1.8  84   0   0   0|1.18 0.99 0.67
30-08 11:14:02|2916M    0     0   199M|1522B 1520B| 15 1.7  83   0   0   0|1.16 0.99 0.67
30-08 11:14:03|2946M    0     0   169M| 104B  200B| 15 0.8  84   0   0   0|1.16 0.99 0.67
30-08 11:14:04|2884M    0     0   230M|1937B 9319B| 15 2.2  83   0   0   0|1.16 0.99 0.67
30-08 11:14:05|2935M    0     0   180M|52.0B  100B| 16 0.7  83   0   0   0|1.16 0.99 0.67
30-08 11:14:06|2944M    0     0   171M| 156B  300B| 15 1.7  84   0   0   0|1.16 0.99 0.67
30-08 11:14:07|2923M    0     0   191M|1521B 1519B| 15 2.0  83   0   0   0|1.15 0.99 0.67
30-08 11:14:08|2943M    0     0   171M| 104B  200B| 15 1.3  83   0   0   0|1.15 0.99 0.67
30-08 11:14:09|2899M    0     0   215M|1573B 1603B| 14 2.7  83   0   0   0|1.15 0.99 0.67
30-08 11:14:10|2945M    0     0   170M|52.0B  100B| 16 1.0  83   0   0   0|1.15 0.99 0.67
30-08 11:14:11|2947M    0     0   168M| 208B  384B| 15 1.7  83   0   0   0|1.15 0.99 0.67
30-08 11:14:12|2928M    0     0   187M|1469B 1435B| 16 1.0  83   0   0   0|1.14 0.99 0.67
30-08 11:14:13|2941M    0     0   174M| 104B  200B| 16 1.0  83   0   0   0|1.14 0.99 0.67
30-08 11:14:14|2952M    0     0   163M| 520B 7724B| 15 1.2  83   0   0   0|1.14 0.99 0.67
30-08 11:14:15|2929M    0     0   186M|1469B 1435B| 15 1.8  83   0   0   0|1.14 0.99 0.67
30-08 11:14:16|2941M    0     0   174M| 104B  200B| 14 1.3  84   0   0   0|1.14 0.99 0.67
30-08 11:14:17|2886M    0     0   228M|1521B 1519B| 15 1.7  83   0   0   0|1.13 0.99 0.67
30-08 11:14:18|2936M    0     0   179M|52.0B  100B| 16 0.7  83   0   0   0|1.13 0.99 0.67
30-08 11:14:19|2946M    0     0   168M| 156B  300B| 15 1.7  84   0   0   0|1.13 0.99 0.67
30-08 11:14:20|2925M    0     0   190M|1538B 1536B| 15 1.5  83   0   0   0|1.13 0.99 0.67
30-08 11:14:21|2993M    0     0   122M| 156B  364B| 25 2.3  73   0   0   0|1.13 0.99 0.67
30-08 11:14:22|2972M    0     0   143M|1503B 1501B| 28 1.4  71   0   0   0|1.20 1.00 0.68
30-08 11:14:23|2993M    0     0   121M| 104B  200B| 25 1.5  74   0   0   0|1.20 1.00 0.68
30-08 11:14:24|2946M    0     0   168M|1937B 9207B| 27 1.7  71   0   0   0|1.20 1.00 0.68
30-08 11:14:25|2997M    0     0   118M|52.0B  100B| 26 1.0  73   0   0   0|1.20 1.00 0.68
30-08 11:14:26|3008M    0     0   106M| 156B  384B| 27 1.4  72   0   0   0|1.20 1.00 0.68
30-08 11:14:27|2983M    0     0   131M|1519B 1433B| 27 1.4  71   0   0   0|1.26 1.02 0.69
30-08 11:14:28|3009M    0     0   105M|52.0B  100B| 28 0.4  71   0   0   0|1.26 1.02 0.69
30-08 11:14:29|3011M    0     0   104M|52.0B  100B| 28 0.1  71   0   0   0|1.26 1.02 0.69
30-08 11:14:30|3023M    0     0  91.9M| 104B  200B| 28 0.7  71   0   0   0|1.26 1.02 0.69
30-08 11:14:31|3018M    0     0  96.6M|52.0B  100B| 29 0.1  71   0   0   0|1.26 1.02 0.69
30-08 11:14:32|3018M    0     0  96.5M|52.0B  100B| 29   0  71   0   0   0|1.32 1.04 0.69
30-08 11:14:33|3019M    0     0  95.7M| 104B  200B| 28 0.6  72   0   0   0|1.32 1.04 0.69
30-08 11:14:34|3019M    0     0  95.6M| 260B 4204B| 28 0.1  71   0   0   0|1.32 1.04 0.69
30-08 11:14:35|3019M    0     0  95.6M|52.0B  100B| 29   0  71   0   0   0|1.32 1.04 0.69
30-08 11:14:36|2977M    0     0   138M|1521B 1535B| 27 1.4  71   0   0   0|1.32 1.04 0.69
30-08 11:14:37|3008M    0     0   107M| 104B  200B| 27 1.0  72   0   0   0|1.37 1.05 0.70
30-08 11:14:38|2951M    0     0   164M|1591B 1637B| 27 1.4  72   0   0   0|1.37 1.05 0.70
30-08 11:14:39|2997M    0     0   117M|52.0B  100B| 28 0.6  71   0   0   0|1.37 1.05 0.70
30-08 11:14:40|3009M    0     0   106M| 156B  300B| 27 1.7  71   0   0   0|1.37 1.05 0.70
30-08 11:14:41|2989M    0     0   125M|2326B 2556B| 27 1.6  71   0   0   0|1.37 1.05 0.70
30-08 11:14:42|3012M    0     0   103M| 104B  200B| 18 1.4  80   0   0   0|1.34 1.05 0.70
30-08 11:14:43|2967M    0     0   147M|1571B 1601B| 15 1.7  83   0   0   0|1.34 1.05 0.70
30-08 11:14:44|3012M    0     0   103M| 416B 7643B| 16 0.7  83   0   0   0|1.34 1.05 0.70
30-08 11:14:45|2969M    0     0   145M|1503B 1517B| 15 1.8  83   0   0   0|1.34 1.05 0.70
30-08 11:14:46|3014M    0     0   100M|52.0B  100B| 16 0.8  83   0   0   0|1.34 1.05 0.70
30-08 11:14:47|3003M    0     0   111M| 156B  284B| 15 1.8  83   0   0   0|1.32 1.05 0.70
30-08 11:14:48|2994M    0     0   120M|1486B 1452B| 16 1.2  83   0   0   0|1.32 1.05 0.70
30-08 11:14:49|3004M    0     0   110M| 156B  300B| 15 1.5  84   0   0   0|1.32 1.05 0.70
30-08 11:14:50|2985M    0     0   129M|1468B 1418B| 15 1.5  83   0   0   0|1.32 1.05 0.70
30-08 11:14:51|3007M    0     0   108M|52.0B  100B| 15 1.7  83   0   0   0|1.32 1.05 0.70
30-08 11:14:52|3005M    0     0   110M|1643B 1769B| 22 2.1  75   0   0   0|1.37 1.07 0.71
30-08 11:14:53|3051M    0     0  63.7M|   0     0 | 27 1.4  71   0   0   0|1.37 1.07 0.71
30-08 11:14:54|3055M    0     0  59.7M| 520B 8038B| 25 1.9   - 379   0   0|1.37 1.07 0.71
30-08 11:14:55|3036M    0     0  78.4M|1434B 1352B| 27 1.2 373   -   0   0|1.37 1.07 0.71
30-08 11:14:56|3054M    0     0  60.7M| 876B 1268B| 19 1.9  79   0   0   0|1.37 1.07 0.71
30-08 11:14:57|3022M    0     0  92.9M|1469B 1419B| 14 2.0  84   0   0   0|1.34 1.06 0.71
30-08 11:14:58|3055M    0     0  60.0M|52.0B  100B| 16 1.0  83   0   0   0|1.34 1.06 0.71
30-08 11:14:59|2996M    0     0   119M|1538B 1536B| 15 2.2  83   0   0   0|1.34 1.06 0.71
30-08 11:15:00|3047M    0     0  67.6M|52.0B  100B| 16 0.7  83   0   0   0|1.34 1.06 0.71
30-08 11:15:01|3056M    0     0  58.6M| 104B  200B| 15 1.5  83   0   0   0|1.34 1.06 0.71
30-08 11:15:02|3034M    0     0  80.3M|1469B 1419B| 15 2.0  83   0   0   0|1.31 1.06 0.71
30-08 11:15:03|3055M    0     0  59.3M| 104B  216B| 15 1.3  83   0   0   0|1.31 1.06 0.71
30-08 11:15:04|3011M    0     0   104M|2007B 10.6k| 15 1.8  83   0   0   0|1.31 1.06 0.71
30-08 11:15:05|3055M    0     0  59.1M|52.0B  100B| 15 1.3  83   0   0   0|1.31 1.06 0.71
30-08 11:15:06|3057M    0     0  57.2M| 208B  384B| 15 1.5  83   0   0   0|1.31 1.06 0.71
30-08 11:15:07|3038M    0     0  76.6M|1487B 1453B| 16 1.0  83   0   0   0|1.29 1.06 0.71
30-08 11:15:08|3053M    0     0  61.8M| 156B  284B| 15 1.8  83   0   0   0|1.29 1.06 0.71
30-08 11:15:09|3021M    0     0  93.1M|1538B 1536B| 15 1.3  83   0   0   0|1.29 1.06 0.71
30-08 11:15:10|3055M    0     0  60.0M| 104B  200B| 15 1.3  83   0   0   0|1.29 1.06 0.71
30-08 11:15:11|2995M    0     0   119M|1573B 1619B| 15 2.0  83   0   0   0|1.29 1.06 0.71
30-08 11:15:12|3047M    0     0  67.5M|52.0B  100B| 15 1.2  83   0   0   0|1.27 1.06 0.71
30-08 11:15:13|3000M    0     0   115M|1556B 1618B| 15 1.7  84   0   0   0|1.27 1.06 0.71
30-08 11:15:14|3049M    0     0  65.3M| 416B 7557B| 15 1.5  83   0   0   0|1.27 1.06 0.71
30-08 11:15:15|3058M    0     0  56.8M| 156B  300B| 14 1.8  84   0   0   0|1.27 1.06 0.71
30-08 11:15:16|3036M    0     0  79.0M|1538B 1536B| 15 1.5  83   0   0   0|1.27 1.06 0.71
30-08 11:15:17|3051M    0     0  63.2M|1767B 1845B| 19 1.6  80   0   0   0|1.24 1.06 0.72
30-08 11:15:18|3096M    0     0  18.3M|52.0B  100B| 16 0.8  83   0   0   0|1.24 1.06 0.72
30-08 11:15:19|3087M    0     0  28.0M|1662B 1628B| 15 1.3  83   0   0   0|1.24 1.06 0.72
30-08 11:15:20|3083M    0     0  31.6M|1660B 1626B| 15 1.5  83   0   0   0|1.24 1.06 0.72
30-08 11:15:21|3073M    0     0  41.4M|1660B 1626B| 15 1.3  83   0   0   0|1.24 1.06 0.72
30-08 11:15:22|3059M    0     0  56.0M|1663B 1629B| 15 1.0  84   0   0   0|1.22 1.06 0.72
30-08 11:15:23|3042M    0     0  72.2M|1663B 1629B| 15 1.2  84   0   0   0|1.22 1.06 0.72
30-08 11:15:24|3092M    0     0  22.5M| 312B 5515B| 16 0.8  83   0   0   0|1.22 1.06 0.72
30-08 11:15:25|3069M    0     0  45.4M|1663B 1629B| 16 0.3  84   0   0   0|1.22 1.06 0.72
30-08 11:15:26|3053M    0     0  61.2M|1662B 1628B| 15 1.7  84   0   0   0|1.22 1.06 0.72
30-08 11:15:27|3097M    0     0  17.8M|52.0B  100B| 16 0.8  84   0   0   0|1.21 1.06 0.72
30-08 11:15:28|3089M    0     0  25.8M|1663B 1629B| 15 1.3  83   0   0   0|1.21 1.06 0.72
30-08 11:15:29|3084M    0     0  30.6M|1663B 1629B| 15 1.3  83   0   0   0|1.21 1.06 0.72
30-08 11:15:30|3054M    0     0  60.6M|1662B 1628B| 15 0.8  84   0   0   0|1.21 1.06 0.72
30-08 11:15:31|3040M    0     0  74.8M|2432B 2678B| 16 0.8  83   0   0   0|1.21 1.06 0.72
30-08 11:15:32|3091M    0     0  23.5M| 824B 1104B| 16 1.0  83   0   0   0|1.19 1.06 0.72
30-08 11:15:33|3079M    0     0  35.7M|8938B 8870B| 17 1.8  81   0   0   0|1.19 1.06 0.72
30-08 11:15:34|3080M    0     0  34.1M|3812B 18.5k| 16 1.0  83   0   0   0|1.19 1.06 0.72
30-08 11:15:35|3089M    0     0  25.9M|3136B 3102B| 15 1.3  83   0   0   0|1.19 1.06 0.72
30-08 11:15:36|3097M    0     0  17.5M|3136B 3102B| 15 1.3  83   0   0   0|1.19 1.06 0.72
30-08 11:15:37|3105M    0     0  9588k|3136B 3102B| 15 1.3  83   0   0   0|1.17 1.05 0.72
30-08 11:15:38|3110M    0     0  4296k|3136B 3102B| 16 1.0  83   0   0   0|1.17 1.05 0.72
30-08 11:15:39|3114M    0     0   716k|3136B 3102B| 15 1.5  83   0   0   0|1.17 1.05 0.72
30-08 11:15:40|3115M    0     0     0 |3908B 4138B| 16 0.8  83   0   0   0|1.17 1.05 0.72
30-08 11:15:41|3076M    0     0  38.2M|6992B 7140B| 15 1.7  83   0   0   0|1.17 1.05 0.72
30-08 11:15:42|3084M    0     0  30.3M|3137B 3103B| 15 1.3  83   0   0   0|1.16 1.05 0.72
30-08 11:15:43|3092M    0     0  22.5M|3136B 3102B| 16 0.5  83   0   0   0|1.16 1.05 0.72
30-08 11:15:44|3097M    0     0  17.2M|4331B 40.1k| 16 1.0  83   0   0   0|1.16 1.05 0.72
30-08 11:15:45|3102M    0     0  12.6M|3136B 3102B| 16 1.0  83   0   0   0|1.16 1.05 0.72
30-08 11:15:46|3109M    0     0  6108k|3135B 3101B| 15 1.3  83   0   0   0|1.16 1.05 0.72
30-08 11:15:47|3113M    0     0  1620k|3136B 3102B| 15 1.3  83   0   0   0|1.15 1.05 0.72
30-08 11:15:48|3115M    0     0     0 |3136B 3102B| 16 1.0  83   0   0   0|1.15 1.05 0.72
30-08 11:15:49|3071M    0     0  43.2M|6305B 6189B| 15 1.5  84   0   0   0|1.15 1.05 0.72
30-08 11:15:50|3081M    0     0  33.9M|3136B 3102B| 15 1.3  83   0   0   0|1.15 1.05 0.72
30-08 11:15:51|3088M    0     0  26.4M|3135B 3101B| 15 1.7  83   0   0   0|1.15 1.05 0.72
30-08 11:15:52|3097M    0     0  17.7M|3136B 3102B| 16 0.8  83   0   0   0|1.13 1.05 0.73
30-08 11:15:53|3105M    0     0  9812k|3136B 3102B| 16 0.8  83   0   0   0|1.13 1.05 0.73
30-08 11:15:54|3111M    0     0  3984k|4332B 36.9k| 16 0.7  83   0   0   0|1.13 1.05 0.73
30-08 11:15:55|3114M    0     0   556k|3135B 3101B| 16 1.0  83   0   0   0|1.13 1.05 0.73
30-08 11:15:56|3115M    0     0     0 |3136B 3102B| 15 1.3  83   0   0   0|1.13 1.05 0.73
30-08 11:15:57|3076M    0     0  38.9M|6220B 6104B| 15 1.3  83   0   0   0|1.12 1.05 0.73
30-08 11:15:58|3084M    0     0  30.6M|3084B 3002B| 16 1.2  83   0   0   0|1.12 1.05 0.73
30-08 11:15:59|3092M    0     0  22.6M|3136B 3102B| 16 0.8  83   0   0   0|1.12 1.05 0.73
30-08 11:16:00|3100M    0     0  14.3M|3188B 3202B| 15 1.3  83   0   0   0|1.12 1.05 0.73
30-08 11:16:01|3113M    0     0  1584k|7326B 7292B| 15 1.7  83   0   0   0|1.12 1.05 0.73
30-08 11:16:02|3082M    0     0  32.4M|14.3k 14.1k| 15 1.3  83   0   0   0|1.11 1.05 0.73
30-08 11:16:03|3099M    0     0  15.8M|7326B 7276B| 16 1.2  83   0   0   0|1.11 1.05 0.73
30-08 11:16:04|3112M    0     0  2348k|9510B 84.3k| 15 1.3  83   0   0   0|1.11 1.05 0.73
30-08 11:16:05|3111M    0     0  3428k|13.9k 13.8k| 24 2.8  73   0   0   0|1.11 1.05 0.73
30-08 11:16:06|3114M    0     0   728k|10.2k 9.97k| 27 2.0  71   0   0   0|1.11 1.05 0.73
30-08 11:16:07|2872M    0     0   243M|6112B 6088B| 20 1.7  78   0   0   0|1.10 1.05 0.73
30-08 11:16:08|2872M    0     0   243M|52.0B  100B|2.1 0.2  98   0   0   0|1.10 1.05 0.73
30-08 11:16:09|2872M    0     0   243M| 136B  184B|0.2 0.2 100   0   0   0|1.10 1.05 0.73
30-08 11:16:10|2872M    0     0   243M|52.0B  100B|0.2   0 100   0   0   0|1.10 1.05 0.73
30-08 11:16:11|2872M    0     0   243M|52.0B  100B|  0   0 100   0   0   0|1.10 1.05 0.73
30-08 11:16:12|2872M    0     0   242M|52.0B  100B|  0 0.2 100   0   0   0|1.02 1.03 0.73
30-08 11:16:13|2872M    0     0   243M|52.0B  100B|  0   0 100   0   0   0|1.02 1.03 0.73
30-08 11:16:14|2872M    0     0   243M|1456B 39.3k|  0   0 100   0   0   0|1.02 1.03 0.73
30-08 11:16:15|2872M    0     0   243M|52.0B  100B|  0   0 100   0   0   0|1.02 1.03 0.73
30-08 11:16:16|2872M    0     0   243M|52.0B  100B|  0   0 100   0   0   0|1.02 1.03 0.73
30-08 11:16:17|2872M    0     0   243M|52.0B  100B|  0   0 100   0   0   0|0.93 1.01 0.72
30-08 11:16:18|2872M    0     0   243M|52.0B  100B|  0   0 100   0   0   0|0.93 1.01 0.72
30-08 11:16:19|2872M    0     0   243M|52.0B  100B|  0   0 100   0   0   0|0.93 1.01 0.72
30-08 11:16:20|2872M    0     0   243M|52.0B  100B|  0   0 100   0   0   0|0.93 1.01 0.72
30-08 11:16:21|2872M    0     0   243M|52.0B  100B|  0   0 100   0   0   0|0.93 1.01 0.72
30-08 11:16:22|2872M    0     0   243M|52.0B  116B|  0 0.2 100   0   0   0|0.86 1.00 0.72
30-08 11:16:23|2872M    0     0   243M|52.0B  100B|0.2   0 100   0   0   0|0.86 1.00 0.72
30-08 11:16:24|2872M    0     0   243M|52.0B  100B|  0   0 100   0   0   0|0.86 1.00 0.72
30-08 11:16:25|2872M    0     0   243M|52.0B  100B|  0   0 100   0   0   0|0.86 1.00 0.72
30-08 11:16:26|2872M    0     0   243M|52.0B  100B|  0   0 100   0   0   0|0.86 1.00 0.72
30-08 11:16:27|2872M    0     0   243M|52.0B  100B|  0   0 100   0   0   0|0.79 0.98 0.71
30-08 11:16:28|2872M    0     0   243M|52.0B  100B|  0   0 100   0   0   0|0.79 0.98 0.71
30-08 11:16:29|2872M    0     0   243M|52.0B  100B|  0 0.2 100   0   0   0|0.79 0.98 0.71
30-08 11:16:30|2872M    0     0   243M|52.0B  100B|  0   0 100   0   0   0|0.79 0.98 0.71
30-08 11:16:31|2872M    0     0   243M|52.0B  100B|0.2   0 100   0   0   0|0.79 0.98 0.71
30-08 11:16:32|2872M    0     0   243M|52.0B 84.0B|  0   0 100   0   0   0|0.73 0.96 0.71
30-08 11:16:33|2872M    0     0   243M|52.0B  100B|  0   0 100   0   0   0|0.73 0.96 0.71
30-08 11:16:34|2872M    0     0   243M|52.0B  100B|  0   0 100   0   0   0|0.73 0.96 0.71
30-08 11:16:35|2872M    0     0   243M|52.0B  100B|  0   0 100   0   0   0|0.73 0.96 0.71
30-08 11:16:36|2919M    0     0   196M| 104B  232B| 13 0.5  87   0   0   0|0.73 0.96 0.71
30-08 11:16:37|2919M    0     0   196M|52.0B  132B| 16 0.7  83   0   0   0|0.75 0.96 0.71
30-08 11:16:38|2921M    0     0   194M|52.0B  100B| 16 0.3  83   0   0   0|0.75 0.96 0.71
30-08 11:16:39|2922M    0     0   193M|52.0B  100B| 14 0.2  86   0   0   0|0.75 0.96 0.71
30-08 11:16:40|2922M    0     0   193M|52.0B 84.0B|  0   0 100   0   0   0|0.75 0.96 0.71
30-08 11:16:41|2922M    0     0   193M|52.0B  100B|  0 0.2 100   0   0   0|0.75 0.96 0.71
30-08 11:16:42|2922M    0     0   193M|52.0B  100B|  0   0 100   0   0   0|0.69 0.95 0.71
30-08 11:16:43|2922M    0     0   193M|52.0B  100B|  0   0 100   0   0   0|0.69 0.95 0.71
30-08 11:16:44|2922M    0     0   193M|52.0B  100B|  0 0.2 100   0   0   0|0.69 0.95 0.71
30-08 11:16:45|2922M    0     0   193M|52.0B  100B|  0   0 100   0   0   0|0.69 0.95 0.71
30-08 11:16:46|2922M    0     0   193M|52.0B  100B|  0   0 100   0   0   0|0.69 0.95 0.71
30-08 11:16:47|2922M    0     0   193M|52.0B  100B|  0 0.2 100   0   0   0|0.63 0.93 0.70
30-08 11:16:48|2922M    0     0   193M|   0     0 |  0   0 100   0   0   0|0.63 0.93 0.70
30-08 11:16:49|2922M    0     0   193M|52.0B  132B|  0   0 100   0   0   0|0.63 0.93 0.70
30-08 11:16:50|2922M    0     0   193M|   0     0 |0.2   0 100   0   0   0|0.63 0.93 0.70
30-08 11:16:51|2922M    0     0   193M|   0     0 |  0   0 100   0   0   0|0.63 0.93 0.70
30-08 11:16:52|2922M    0     0   193M|   0     0 |  0   0 100   0   0   0|0.58 0.92 0.70
30-08 11:16:53|2922M    0     0   193M|   0     0 |  0   0 100   0   0   0|0.58 0.92 0.70
30-08 11:16:54|2922M    0     0   193M|   0     0 |  0   0 100   0   0   0|0.58 0.92 0.70
30-08 11:16:55|2922M    0     0   193M|   0     0 |  0 0.2 100   0   0   0|0.58 0.92 0.70
30-08 11:16:56|2922M    0     0   193M|   0     0 |  0   0 100   0   0   0|0.58 0.92 0.70
30-08 11:16:57|2922M    0     0   193M|   0     0 |  0   0 100   0   0   0|0.53 0.90 0.70
30-08 11:16:58|2922M    0     0   193M|   0     0 |  0   0 100   0   0   0|0.53 0.90 0.70
30-08 11:16:59|2922M    0     0   193M| 356B 1092B|  0   0 100   0   0   0|0.53 0.90 0.70
30-08 11:17:00|2922M    0     0   193M|52.0B  100B|0.2   0 100   0   0   0|0.53 0.90 0.70
30-08 11:17:01|2922M    0     0   193M|84.0B 52.0B|  0   0 100   0   0   0|0.53 0.90 0.70
30-08 11:17:02|2922M    0     0   193M| 136B  280B|  0 0.2 100   0   0   0|0.49 0.88 0.69
30-08 11:17:03|2922M    0     0   193M|84.0B 52.0B|  0   0 100   0   0   0|0.49 0.88 0.69
30-08 11:17:04|2922M    0     0   193M| 188B  844B|  0   0 100   0   0   0|0.49 0.88 0.69
30-08 11:17:05|2922M    0     0   193M| 272B  200B|  0   0 100   0   0   0|0.49 0.88 0.69
30-08 11:17:06|2922M    0     0   193M| 136B  164B|  0   0 100   0   0   0|0.49 0.88 0.69
30-08 11:17:07|2969M    0     0   146M|   0     0 | 10 0.2  89   0   0   0|0.53 0.89 0.69
30-08 11:17:08|2969M    0     0   146M|84.0B 52.0B| 17 0.8  83   0   0   0|0.53 0.89 0.69
30-08 11:17:09|2970M    0     0   145M| 188B  796B| 17   0  83   0   0   0|0.53 0.89 0.69
30-08 11:17:10|2970M    0     0   145M|   0     0 |1.0   0  99   0   0   0|0.53 0.89 0.69
30-08 11:17:11|2970M    0     0   145M|   0     0 |  0 0.2 100   0   0   0|0.53 0.89 0.69
30-08 11:17:12|2970M    0     0   145M|   0     0 |  0   0 100   0   0   0|0.49 0.87 0.69
30-08 11:17:13|2970M    0     0   145M| 220B 1308B|  0   0 100   0   0   0|0.49 0.87 0.69
30-08 11:17:14|2970M    0     0   145M|84.0B 52.0B|  0   0 100   0   0   0|0.49 0.87 0.69
30-08 11:17:15|2972M    0     0   143M| 428B  840B|1.9 0.4  98   0   0   0|0.49 0.87 0.69
