[7l----system---- ------memory-usage----- -net/total- ----total-cpu-usage---- ---load-avg---
     time     | used  buff  cach  free| recv  send|usr sys idl wai hiq siq| 1m   5m  15m 
06-09 11:55:04|2366M    0     0   749M|2797B 2633B| 38 2.8  59  0   0   0|2.98 1.80 0.91
06-09 11:55:05|2393M    0     0   722M|2220B 21.1k| 37 2.5   - 49   0   0|2.98 1.80 0.91
06-09 11:55:06|2430M    0     0   685M|1416B 1334B| 37 1.4 58  -   0   0|2.98 1.80 0.91
06-09 11:55:07|2414M    0     0   701M|3629B 3717B| 35 1.8  63  0   0   0|2.99 1.82 0.92
06-09 11:55:08|2394M    0     0   721M|2816B 2652B| 35 2.4  62  0   0   0|2.99 1.82 0.92
06-09 11:55:09|2361M    0     0   754M|2825B 2661B| 36 1.5  63  0   0   0|2.99 1.82 0.92
06-09 11:55:10|2393M    0     0   721M|1399B 1317B| 36 1.2  62  0   0   0|2.99 1.82 0.92
06-09 11:55:11|2428M    0     0   686M|1420B 1338B| 36 2.0  62  0   0   0|2.99 1.82 0.92
06-09 11:55:12|2414M    0     0   701M|2820B 2656B| 35 2.0  63  0   0   0|2.99 1.84 0.93
06-09 11:55:13|2395M    0     0   720M|2796B 2632B| 35 2.1  63  0   0   0|2.99 1.84 0.93
06-09 11:55:14|2366M    0     0   749M|2808B 2644B| 36 1.9   - 60   0   0|2.99 1.84 0.93
06-09 11:55:15|2395M    0     0   719M|2305B 22.4k| 36 1.5 60  -   0   0|2.99 1.84 0.93
06-09 11:55:16|2430M    0     0   684M|1399B 1317B| 36 1.4  63  0   0   0|2.99 1.84 0.93
06-09 11:55:17|2410M    0     0   705M|2834B 2670B| 34 2.3  64  0   0   0|2.99 1.86 0.94
06-09 11:55:18|2374M    0     0   741M|3658B 3746B| 35 2.4  63  0   0   0|2.99 1.86 0.94
06-09 11:55:19|2406M    0     0   709M|1412B 1330B| 35 2.0  63  0   0   0|2.99 1.86 0.94
06-09 11:55:20|2377M    0     0   738M|2851B 2687B| 35 2.1  63  0   0   0|2.99 1.86 0.94
06-09 11:55:21|2422M    0     0   692M|1401B 1319B| 36 2.1  62  0   0   0|2.99 1.86 0.94
06-09 11:55:22|2402M    0     0   713M|2815B 2651B| 35 2.1  63  0   0   0|2.99 1.88 0.95
06-09 11:55:23|2381M    0     0   734M|2810B 2646B| 35 2.6  62  0   0   0|2.99 1.88 0.95
06-09 11:55:24|2348M    0     0   767M|2815B 2651B| 36 1.5  63  0   0   0|2.99 1.88 0.95
06-09 11:55:25|2381M    0     0   734M|2300B 21.6k| 35 1.9  63  0   0   0|2.99 1.88 0.95
06-09 11:55:26|2425M    0     0   689M|1397B 1315B| 36 2.2  62  0   0   0|2.99 1.88 0.95
06-09 11:55:27|2413M    0     0   702M|2798B 2634B| 35 2.6  62  0   0   0|2.99 1.89 0.96
06-09 11:55:28|2385M    0     0   730M|2828B 2664B| 35 2.0  63  0   0   0|2.99 1.89 0.96
06-09 11:55:29|2411M    0     0   704M|1400B 1318B| 36 1.6  63  0   0   0|2.99 1.89 0.96
06-09 11:55:30|2386M    0     0   728M|2816B 2652B| 36 1.5  63  0   0   0|2.99 1.89 0.96
06-09 11:55:31|2427M    0     0   687M|1400B 1318B| 35 2.1  63  0   0   0|2.99 1.89 0.96
06-09 11:55:32|2411M    0     0   704M|2849B 2685B| 35 2.0  63  0   0   0|2.99 1.91 0.97
06-09 11:55:33|2386M    0     0   729M|2816B 2652B| 34 2.8  63  0   0   0|2.99 1.91 0.97
06-09 11:55:34|2352M    0     0   762M|2834B 2670B| 36 2.0  62  0   0   0|2.99 1.91 0.97
06-09 11:55:35|2442M    0     0   672M| 884B 21.2k| 35 2.0  63  0   0   0|2.99 1.91 0.97
06-09 11:55:36|2424M    0     0   691M|2829B 2665B| 36 1.6  62  0   0   0|2.99 1.91 0.97
06-09 11:55:37|2415M    0     0   700M|2814B 2650B| 35 2.2  63  0   0   0|2.99 1.93 0.98
06-09 11:55:38|2389M    0     0   725M|2796B 2632B| 36 1.9  62  0   0   0|2.99 1.93 0.98
06-09 11:55:39|2358M    0     0   757M|3581B 3697B| 35 2.1  63  0   0   0|2.99 1.93 0.98
06-09 11:55:40|2446M    0     0   669M|   0     0 | 35 2.6  62  0   0   0|2.99 1.93 0.98
06-09 11:55:41|2427M    0     0   688M|2797B 2633B| 36 1.7  62  0   0   0|2.99 1.93 0.98
06-09 11:55:42|2417M    0     0   698M|2804B 2640B| 35 1.9  63  0   0   0|2.99 1.95 0.99
06-09 11:55:43|2395M    0     0   719M|2823B 2659B| 35 2.2  62  0   0   0|2.99 1.95 0.99
06-09 11:55:44|2362M    0     0   753M|2816B 2652B| 35 2.5  62  0   0   0|2.99 1.95 0.99
06-09 11:55:45|2390M    0     0   725M|2283B 21.5k| 35 2.1   - 62   0   0|2.99 1.95 0.99
06-09 11:55:46|2430M    0     0   684M|1429B 1347B| 35 2.1 59  -   0   0|2.99 1.95 0.99
06-09 11:55:47|2415M    0     0   700M|2815B 2651B| 35 2.4  63  0   0   0|2.99 1.96 1.00
06-09 11:55:48|2383M    0     0   732M|2803B 2639B| 35 1.6  63  0   0   0|2.99 1.96 1.00
06-09 11:55:49|2414M    0     0   701M|2170B 2320B| 36 2.0  62  0   0   0|2.99 1.96 1.00
06-09 11:55:50|2387M    0     0   727M|2804B 2640B| 35 2.0  63  0   0   0|2.99 1.96 1.00
06-09 11:55:51|2430M    0     0   685M|1399B 1317B| 36 1.6  62  0   0   0|2.99 1.96 1.00
06-09 11:55:52|2301M    0     0   813M|2038B 2046B| 33 2.0  65  0   0   0|2.99 1.98 1.01
06-09 11:55:53|2296M    0     0   818M|1400B 1318B| 26 2.3  71  0   0   0|2.99 1.98 1.01
06-09 11:55:54|2278M    0     0   836M|1419B 1337B| 26 1.4  72  0   0   0|2.99 1.98 1.01
06-09 11:55:55|2264M    0     0   850M|2176B 19.7k| 28 1.7  71  0   0   0|2.99 1.98 1.01
06-09 11:55:56|2310M    0     0   804M|   0     0 | 28 1.4  70  0   0   0|2.99 1.98 1.01
06-09 11:55:57|2301M    0     0   814M|1398B 1316B| 28 0.9  72  0   0   0|2.91 1.98 1.02
06-09 11:55:58|2295M    0     0   819M|1412B 1330B| 27 1.6  71  0   0   0|2.91 1.98 1.02
06-09 11:55:59|2284M    0     0   831M|1411B 1329B| 27 1.3  71  0   0   0|2.91 1.98 1.02
06-09 11:56:00|2268M    0     0   847M|2221B 2519B| 31 1.8  68  0   0   0|2.91 1.98 1.02
06-09 11:56:01|2312M    0     0   803M| 156B  462B| 28 1.1  70  0   0   0|2.91 1.98 1.02
06-09 11:56:02|2302M    0     0   813M|1398B 1316B| 27 1.4  71  0   0   0|3.40 2.10 1.06
06-09 11:56:03|2298M    0     0   817M|1395B 1313B| 27 1.4  71  0   0   0|3.40 2.10 1.06
06-09 11:56:04|2288M    0     0   827M|1399B 1317B| 28 1.3  71  0   0   0|3.40 2.10 1.06
06-09 11:56:05|2271M    0     0   843M|1885B 11.8k| 27 1.8  71  0   0   0|3.40 2.10 1.06
06-09 11:56:06|2313M    0     0   801M|   0     0 | 28 1.0  71  0   0   0|3.40 2.10 1.06
06-09 11:56:07|2305M    0     0   809M|2189B 2371B| 27 1.3  71  0   0   0|3.29 2.10 1.07
06-09 11:56:08|2300M    0     0   815M|1417B 1335B| 27 1.4  71  0   0   0|3.29 2.10 1.07
06-09 11:56:09|2293M    0     0   821M|1400B 1318B| 27 2.0  71  0   0   0|3.29 2.10 1.07
06-09 11:56:10|2282M    0     0   833M|1413B 1331B| 26 1.3  73  0   0   0|3.29 2.10 1.07
06-09 11:56:11|2178M    0     0   936M| 591B  601B| 26 1.3  72  0   0   0|3.29 2.10 1.07
06-09 11:56:12|2178M    0     0   936M|   0     0 | 16 0.5  83  0   0   0|3.10 2.08 1.06
06-09 11:56:13|2178M    0     0   936M|   0     0 | 17 0.5  83  0   0   0|3.10 2.08 1.06
06-09 11:56:14|2178M    0     0   936M|   0     0 | 10 0.2  90  0   0   0|3.10 2.08 1.06
06-09 11:56:15|2178M    0     0   936M| 312B 6190B| 17 0.3  82  0   0   0|3.10 2.08 1.06
06-09 11:56:16|2178M    0     0   936M|   0     0 | 16 0.5  83  0   0   0|3.10 2.08 1.06
06-09 11:56:17|2178M    0     0   936M|   0     0 | 17 0.2  83  0   0   0|2.93 2.06 1.06
06-09 11:56:18|2178M    0     0   936M|   0     0 | 17 0.2  83  0   0   0|2.93 2.06 1.06
06-09 11:56:19|2178M    0     0   936M|   0     0 | 16 0.7  83  0   0   0|2.93 2.06 1.06
06-09 11:56:20|2178M    0     0   936M|   0     0 | 16 0.3  83  0   0   0|2.93 2.06 1.06
06-09 11:56:21|2178M    0     0   936M|   0     0 | 16 0.8  83  0   0   0|2.93 2.06 1.06
06-09 11:56:22|2178M    0     0   936M|   0     0 | 17 0.7  82  0   0   0|2.78 2.04 1.06
06-09 11:56:23|2178M    0     0   936M|   0     0 | 13 0.2   - 99   0   0|2.78 2.04 1.06
06-09 11:56:24|2179M    0     0   935M|   0     0 |0.8 0.4   0 99   0   0|2.78 2.04 1.06
06-09 11:56:25|2200M    0     0   915M|   0     0 | 15 0.7 86  -   0   0|2.78 2.04 1.06
06-09 11:56:26|2199M    0     0   916M|   0     0 | 15   0   - 91   0   0|2.78 2.04 1.06
06-09 11:56:27|2199M    0     0   916M|   0     0 | 16 0.3 83  -   0   0|2.64 2.02 1.06
06-09 11:56:28|2199M    0     0   916M| 220B  284B| 17 0.2  83  0   0   0|2.64 2.02 1.06
06-09 11:56:29|2199M    0     0   916M|   0     0 | 16 0.3  83  0   0   0|2.64 2.02 1.06
06-09 11:56:30|2199M    0     0   916M|84.0B 52.0B| 18 0.2  82  0   0   0|2.64 2.02 1.06
06-09 11:56:31|2199M    0     0   916M| 380B 2732B| 17 0.3  83  0   0   0|2.64 2.02 1.06
06-09 11:56:32|2199M    0     0   916M|   0     0 | 18 0.5  82  0   0   0|2.51 2.01 1.06
06-09 11:56:33|2199M    0     0   916M|1720B 1752B| 17 0.7  83  0   0   0|2.51 2.01 1.06
06-09 11:56:34|2199M    0     0   916M|3356B 3692B| 17 1.0  82  0   0   0|2.51 2.01 1.06
06-09 11:56:35|2199M    0     0   916M| 440B  464B| 17 0.2  83  0   0   0|2.51 2.01 1.06
06-09 11:56:36|2199M    0     0   916M|1584B  796B| 17   0  83  0   0   0|2.51 2.01 1.06
06-09 11:56:37|2199M    0     0   916M|1416B 1660B| 17 0.7  82  0   0   0|2.39 1.99 1.06
06-09 11:56:38|2199M    0     0   916M|1584B 1848B| 18 1.0  81  0   0   0|2.39 1.99 1.06
06-09 11:56:39|2199M    0     0   916M|   0     0 | 16 0.2  83  0   0   0|2.39 1.99 1.06
06-09 11:56:40|2199M    0     0   916M|52.0B  648B| 17 0.5  83  0   0   0|2.39 1.99 1.06
06-09 11:56:41|2199M    0     0   916M|52.0B  212B| 16 0.7  83  0   0   0|2.39 1.99 1.06
06-09 11:56:42|2199M    0     0   916M|   0     0 | 16 0.3  83  0   0   0|2.27 1.97 1.06
06-09 11:56:43|2199M    0     0   916M|52.0B  148B| 17   0  83  0   0   0|2.27 1.97 1.06
06-09 11:56:44|2199M    0     0   916M|   0   260B| 14 0.5  85  0   0   0|2.27 1.97 1.06
06-09 11:56:45|2199M    0     0   916M|52.0B    0 | 16 0.2  83  0   0   0|2.27 1.97 1.06
06-09 11:56:46|2199M    0     0   916M|52.0B  228B| 17 0.7  82  0   0   0|2.27 1.97 1.06
06-09 11:56:47|2199M    0     0   916M|   0     0 | 17 0.3  83  0   0   0|2.17 1.96 1.06
06-09 11:56:48|2199M    0     0   916M|52.0B  244B| 18 0.2  82  0   0   0|2.17 1.96 1.06
06-09 11:56:49|2199M    0     0   916M|52.0B  212B| 17 0.7  82  0   0   0|2.17 1.96 1.06
06-09 11:56:50|2199M    0     0   915M|   0     0 | 13   0  87  0   0   0|2.17 1.96 1.06
06-09 11:56:51|2199M    0     0   915M|52.0B  260B| 17 0.5  82  0   0   0|2.17 1.96 1.06
06-09 11:56:52|2199M    0     0   915M|52.0B  228B| 17 0.3  83  0   0   0|2.08 1.94 1.06
06-09 11:56:53|2199M    0     0   915M|   0     0 | 16 0.5  83  0   0   0|2.08 1.94 1.06
06-09 11:56:54|2199M    0     0   915M|52.0B  244B| 17 0.3  83  0   0   0|2.08 1.94 1.06
06-09 11:56:55|2199M    0     0   915M|52.0B  164B| 17 0.2  83  0   0   0|2.08 1.94 1.06
06-09 11:56:56|2199M    0     0   915M|   0     0 | 17 0.3  83  0   0   0|2.08 1.94 1.06
06-09 11:56:57|2199M    0     0   915M|52.0B  196B| 17   0  83  0   0   0|1.99 1.92 1.06
06-09 11:56:58|2199M    0     0   915M|52.0B  148B| 17 0.3  83  0   0   0|1.99 1.92 1.06
06-09 11:56:59|2199M    0     0   915M|   0     0 | 17 0.2  82  0   0   0|1.99 1.92 1.06
06-09 11:57:00|2199M    0     0   915M|52.0B  340B| 17 0.3  83  0   0   0|1.99 1.92 1.06
06-09 11:57:01|2199M    0     0   915M| 208B  690B| 17 0.3  82  0   0   0|1.99 1.92 1.06
06-09 11:57:02|2199M    0     0   915M|   0     0 | 17 0.2  83  0   0   0|1.91 1.91 1.06
06-09 11:57:03|2199M    0     0   915M|52.0B  148B| 16 0.5  83  0   0   0|1.91 1.91 1.06
06-09 11:57:04|2200M    0     0   915M|52.0B  116B| 17 0.2  83  0   0   0|1.91 1.91 1.06
06-09 11:57:05|2200M    0     0   915M|   0     0 | 16   0  84  0   0   0|1.91 1.91 1.06
06-09 11:57:06|2200M    0     0   915M|52.0B  244B| 16 0.8  83  0   0   0|1.91 1.91 1.06
06-09 11:57:07|2200M    0     0   915M|52.0B  164B| 16 0.7  83  0   0   0|1.84 1.89 1.06
06-09 11:57:08|2200M    0     0   915M|   0     0 | 16 0.3  83  0   0   0|1.84 1.89 1.06
06-09 11:57:09|2200M    0     0   915M|52.0B  116B| 17 0.7  82  0   0   0|1.84 1.89 1.06
06-09 11:57:10|2200M    0     0   915M| 136B  264B| 17 0.3  83  0   0   0|1.84 1.89 1.06
06-09 11:57:11|2200M    0     0   915M|   0     0 | 15   0  85  0   0   0|1.84 1.89 1.06
06-09 11:57:12|2200M    0     0   915M|52.0B  196B| 17 0.5  82  0   0   0|1.77 1.88 1.06
06-09 11:57:13|2200M    0     0   915M|52.0B  148B| 16 0.5  83  0   0   0|1.77 1.88 1.06
06-09 11:57:14|2200M    0     0   915M|   0     0 | 17 0.2  83  0   0   0|1.77 1.88 1.06
06-09 11:57:15|2200M    0     0   915M|52.0B  116B| 16 0.5  83  0   0   0|1.77 1.88 1.06
06-09 11:57:16|2200M    0     0   915M|52.0B  100B| 17 0.2  83  0   0   0|1.77 1.88 1.06
06-09 11:57:17|2200M    0     0   915M|   0     0 | 16 0.3  84  0   0   0|1.71 1.86 1.06
06-09 11:57:18|2200M    0     0   915M|52.0B  196B| 17 1.0  83  0   0   0|1.71 1.86 1.06
06-09 11:57:19|2200M    0     0   915M|52.0B  228B| 17 0.5  83  0   0   0|1.71 1.86 1.06
06-09 11:57:20|2200M    0     0   915M|   0     0 | 17   0  83  0   0   0|1.71 1.86 1.06
06-09 11:57:21|2200M    0     0   915M|52.0B  148B| 13 0.5   - 97   0   0|1.71 1.86 1.06
06-09 11:57:22|2200M    0     0   915M|52.0B  196B| 17 0.7 77  -   0   0|1.65 1.85 1.06
06-09 11:57:23|2200M    0     0   915M|84.0B 52.0B| 16 0.3  83  0   0   0|1.65 1.85 1.06
06-09 11:57:24|2200M    0     0   915M| 136B 1048B| 17 0.3  83  0   0   0|1.65 1.85 1.06
06-09 11:57:25|2200M    0     0   915M| 988B  704B| 13 0.3  87  0   0   0|1.65 1.85 1.06
06-09 11:57:26|2200M    0     0   915M| 848B  588B| 17 0.2  83  0   0   0|1.65 1.85 1.06
06-09 11:57:27|2200M    0     0   915M| 204B  100B| 17 0.7  82  0   0   0|1.60 1.83 1.06
06-09 11:57:28|2200M    0     0   915M| 324B  512B| 14 0.5   - 96   0   0|1.60 1.83 1.06
06-09 11:57:29|2200M    0     0   915M|   0     0 | 15 0.7 84  -   0   0|1.60 1.83 1.06
06-09 11:57:30|2200M    0     0   915M|   0     0 | 16 0.8  83  0   0   0|1.60 1.83 1.06
06-09 11:57:31|2200M    0     0   915M|   0     0 | 17 0.2  83  0   0   0|1.60 1.83 1.06
06-09 11:57:32|2200M    0     0   915M|   0     0 | 17 0.3  83  0   0   0|1.55 1.82 1.06
06-09 11:57:33|2200M    0     0   915M|   0     0 | 16 0.3  83  0   0   0|1.55 1.82 1.06
06-09 11:57:34|2200M    0     0   915M| 136B  152B| 17 0.5  83  0   0   0|1.55 1.82 1.06
06-09 11:57:35|2200M    0     0   915M| 188B  200B| 16 0.7  83  0   0   0|1.55 1.82 1.06
06-09 11:57:36|2200M    0     0   915M| 408B  300B| 16 0.8  83  0   0   0|1.55 1.82 1.06
06-09 11:57:37|2200M    0     0   915M| 324B  300B| 17 0.3  82  0   0   0|1.51 1.81 1.06
06-09 11:57:38|2200M    0     0   915M| 408B  300B| 15 0.5  85  0   0   0|1.51 1.81 1.06
06-09 11:57:39|2200M    0     0   915M|   0     0 | 16 0.8  83  0   0   0|1.51 1.81 1.06
06-09 11:57:40|2200M    0     0   915M| 772B 1052B| 16 0.7  83  0   0   0|1.51 1.81 1.06
06-09 11:57:41|2200M    0     0   915M|   0     0 | 16 0.3  83  0   0   0|1.51 1.81 1.06
06-09 11:57:42|2200M    0     0   915M|   0     0 | 17   0  83  0   0   0|1.47 1.79 1.06
06-09 11:57:43|2200M    0     0   915M|   0     0 | 16 0.3  83  0   0   0|1.47 1.79 1.06
06-09 11:57:44|2200M    0     0   915M|   0     0 | 17 0.7  83  0   0   0|1.47 1.79 1.06
06-09 11:57:45|2200M    0     0   915M|   0     0 | 16 0.7  83  0   0   0|1.47 1.79 1.06
06-09 11:57:46|2200M    0     0   915M|   0     0 | 16 0.5  83  0   0   0|1.47 1.79 1.06
06-09 11:57:47|2200M    0     0   915M| 272B  768B| 17 0.3  83  0   0   0|1.43 1.78 1.06
06-09 11:57:48|2200M    0     0   915M|   0     0 | 17 0.5  83  0   0   0|1.43 1.78 1.06
06-09 11:57:49|2200M    0     0   915M|   0     0 | 17 0.7  83  0   0   0|1.43 1.78 1.06
06-09 11:57:50|2200M    0     0   915M|   0     0 | 16 0.5  83  0   0   0|1.43 1.78 1.06
06-09 11:57:51|2200M    0     0   915M|   0     0 | 16 0.5  83  0   0   0|1.43 1.78 1.06
06-09 11:57:52|2200M    0     0   915M| 220B 1244B| 16 0.8  83  0   0   0|1.39 1.77 1.06
06-09 11:57:53|2200M    0     0   915M|   0     0 | 16 0.3  83  0   0   0|1.39 1.77 1.06
06-09 11:57:54|2200M    0     0   915M| 152B  100B| 17 0.8  83  0   0   0|1.39 1.77 1.06
06-09 11:57:55|2200M    0     0   915M| 424B  284B| 17 0.5  82  0   0   0|1.39 1.77 1.06
06-09 11:57:56|2200M    0     0   915M| 220B  200B| 17 0.3  83  0   0   0|1.39 1.77 1.06
06-09 11:57:57|2200M    0     0   915M| 780B  584B| 17 0.5  82  0   0   0|1.36 1.75 1.05
06-09 11:57:58|2200M    0     0   915M| 680B  436B| 17 0.3  82  0   0   0|1.36 1.75 1.05
06-09 11:57:59|2200M    0     0   915M| 220B  168B| 16 0.7  83  0   0   0|1.36 1.75 1.05
06-09 11:58:00|2200M    0     0   914M| 512B  576B| 16 0.5  83  0   0   0|1.36 1.75 1.05
06-09 11:58:01|2200M    0     0   914M| 156B  462B| 17 0.3  83  0   0   0|1.36 1.75 1.05
06-09 11:58:02|2200M    0     0   914M| 104B  200B| 17 0.7  83  0   0   0|1.33 1.74 1.05
06-09 11:58:03|2200M    0     0   914M|   0     0 | 17 0.7  83  0   0   0|1.33 1.74 1.05
06-09 11:58:04|2200M    0     0   914M|   0     0 | 16 0.3  83  0   0   0|1.33 1.74 1.05
06-09 11:58:05|2200M    0     0   914M|   0     0 | 17 0.2  83  0   0   0|1.33 1.74 1.05
06-09 11:58:06|2200M    0     0   914M| 104B  200B| 17 0.7  82  0   0   0|1.33 1.74 1.05
06-09 11:58:07|2200M    0     0   914M|   0     0 | 17 0.7  83  0   0   0|1.31 1.73 1.05
06-09 11:58:08|2200M    0     0   914M|   0     0 | 16 0.3  83  0   0   0|1.31 1.73 1.05
06-09 11:58:09|2200M    0     0   914M|   0     0 | 17 0.3  83  0   0   0|1.31 1.73 1.05
06-09 11:58:10|2200M    0     0   914M| 104B  200B| 16 0.3  83  0   0   0|1.31 1.73 1.05
06-09 11:58:11|2200M    0     0   914M|   0     0 | 16 0.7  83  0   0   0|1.31 1.73 1.05
06-09 11:58:12|2200M    0     0   914M|   0     0 | 16 0.5  83  0   0   0|1.28 1.72 1.05
06-09 11:58:13|2200M    0     0   914M|   0     0 | 17 0.3  83  0   0   0|1.28 1.72 1.05
06-09 11:58:14|2200M    0     0   914M| 104B  200B| 17 0.5  82  0   0   0|1.28 1.72 1.05
06-09 11:58:15|2200M    0     0   914M|   0     0 | 16 0.2  83  0   0   0|1.28 1.72 1.05
06-09 11:58:16|2200M    0     0   914M|   0     0 | 16 0.5  83  0   0   0|1.28 1.72 1.05
06-09 11:58:17|2200M    0     0   914M|   0     0 | 17 0.2  83  0   0   0|1.26 1.70 1.05
06-09 11:58:18|2200M    0     0   914M|   0     0 | 17 0.5  83  0   0   0|1.26 1.70 1.05
06-09 11:58:19|2200M    0     0   914M|52.0B  100B| 17 0.3  83  0   0   0|1.26 1.70 1.05
06-09 11:58:20|2200M    0     0   914M|52.0B  200B| 16 0.7  83  0   0   0|1.26 1.70 1.05
06-09 11:58:21|2200M    0     0   914M| 334B 1032B| 16 0.3  83  0   0   0|1.26 1.70 1.05
06-09 11:58:22|2200M    0     0   914M|   0     0 | 17 0.3  83  0   0   0|1.24 1.69 1.05
06-09 11:58:23|2200M    0     0   915M| 324B  300B| 17 0.3  83  0   0   0|1.24 1.69 1.05
06-09 11:58:24|2200M    0     0   915M| 220B  200B| 17   0  83  0   0   0|1.24 1.69 1.05
06-09 11:58:25|2200M    0     0   915M| 356B  416B| 16 0.5  84  0   0   0|1.24 1.69 1.05
06-09 11:58:26|2200M    0     0   915M| 324B  200B| 17 0.5  83  0   0   0|1.24 1.69 1.05
06-09 11:58:27|2200M    0     0   915M| 220B  300B| 17 0.2  83  0   0   0|1.22 1.68 1.05
06-09 11:58:28|2200M    0     0   915M| 544B  416B| 16 0.7  83  0   0   0|1.22 1.68 1.05
06-09 11:58:29|2200M    0     0   915M| 272B  168B| 16 0.7  83  0   0   0|1.22 1.68 1.05
06-09 11:58:30|2200M    0     0   915M| 220B  168B| 17 0.2  83  0   0   0|1.22 1.68 1.05
06-09 11:58:31|2200M    0     0   914M| 188B  100B| 17 0.5  83  0   0   0|1.22 1.68 1.05
06-09 11:58:32|2200M    0     0   915M| 272B  200B| 17 0.2  83  0   0   0|1.20 1.67 1.05
06-09 11:58:33|2200M    0     0   915M| 272B  200B| 17 0.5  83  0   0   0|1.20 1.67 1.05
06-09 11:58:34|2200M    0     0   915M| 408B  300B| 17 0.3  82  0   0   0|1.20 1.67 1.05
06-09 11:58:35|2200M    0     0   915M| 272B  184B| 17 0.5  82  0   0   0|1.20 1.67 1.05
06-09 11:58:36|2200M    0     0   915M| 440B  500B| 16 0.3  83  0   0   0|1.20 1.67 1.05
06-09 11:58:37|2200M    0     0   915M|1248B 1449B| 17 0.5  82  0   0   0|1.18 1.66 1.05
06-09 11:58:38|2200M    0     0   915M| 272B  200B| 17 0.3  83  0   0   0|1.18 1.66 1.05
06-09 11:58:39|2200M    0     0   915M| 272B  232B| 16 0.2  83  0   0   0|1.18 1.66 1.05
06-09 11:58:40|2200M    0     0   915M| 136B  100B| 16 0.7  83  0   0   0|1.18 1.66 1.05
06-09 11:58:41|2200M    0     0   915M| 272B  200B| 17 0.3  82  0   0   0|1.18 1.66 1.05
06-09 11:58:42|2200M    0     0   915M| 220B  200B| 18 0.5  81  0   0   0|1.17 1.65 1.05
06-09 11:58:43|2200M    0     0   915M| 324B  168B| 16 0.8  83  0   0   0|1.17 1.65 1.05
06-09 11:58:44|2200M    0     0   915M| 544B  352B| 16 0.7  83  0   0   0|1.17 1.65 1.05
06-09 11:58:45|2200M    0     0   915M| 544B  352B| 17 0.3  82  0   0   0|1.17 1.65 1.05
06-09 11:58:46|2200M    0     0   914M| 136B  100B| 17 0.3  83  0   0   0|1.17 1.65 1.05
06-09 11:58:47|2200M    0     0   915M| 272B  368B| 17 0.3  83  0   0   0|1.16 1.64 1.05
06-09 11:58:48|2200M    0     0   915M|   0     0 | 17 0.2  83  0   0   0|1.16 1.64 1.05
06-09 11:58:49|2200M    0     0   915M|   0     0 | 15 0.5  84  0   0   0|1.16 1.64 1.05
06-09 11:58:50|2200M    0     0   915M|   0     0 | 16 0.5  83  0   0   0|1.16 1.64 1.05
06-09 11:58:51|2200M    0     0   915M|   0     0 | 17   0  83  0   0   0|1.16 1.64 1.05
06-09 11:58:52|2200M    0     0   915M|   0     0 | 17 0.3  83  0   0   0|1.14 1.62 1.05
06-09 11:58:53|2200M    0     0   915M|   0     0 | 17 0.5  82  0   0   0|1.14 1.62 1.05
06-09 11:58:54|2200M    0     0   915M|   0     0 | 14 0.5  85  0   0   0|1.14 1.62 1.05
06-09 11:58:55|2200M    0     0   915M|   0     0 | 18 0.5  82  0   0   0|1.14 1.62 1.05
06-09 11:58:56|2200M    0     0   915M|   0     0 | 17   0  83  0   0   0|1.14 1.62 1.05
06-09 11:58:57|2200M    0     0   915M|   0     0 | 17 0.3  83  0   0   0|1.13 1.61 1.05
06-09 11:58:58|2200M    0     0   915M|   0     0 | 17 0.3  83  0   0   0|1.13 1.61 1.05
06-09 11:58:59|2200M    0     0   915M|   0     0 | 17 0.5  83  0   0   0|1.13 1.61 1.05
06-09 11:59:00|2200M    0     0   915M|52.0B  100B| 16 0.3  83  0   0   0|1.13 1.61 1.05
06-09 11:59:01|2200M    0     0   915M| 156B  462B| 16 0.8  83  0   0   0|1.13 1.61 1.05
06-09 11:59:02|2200M    0     0   915M|   0     0 | 16 0.3  83  0   0   0|1.12 1.60 1.05
06-09 11:59:03|2200M    0     0   915M|   0     0 | 17 0.7  83  0   0   0|1.12 1.60 1.05
06-09 11:59:04|2200M    0     0   915M|   0     0 | 17 0.2  83  0   0   0|1.12 1.60 1.05
06-09 11:59:05|2200M    0     0   915M|   0     0 | 17 0.3  83  0   0   0|1.12 1.60 1.05
06-09 11:59:06|2200M    0     0   915M|   0     0 | 17 0.5  82  0   0   0|1.12 1.60 1.05
06-09 11:59:07|2200M    0     0   915M|   0     0 | 17 0.7  82  0   0   0|1.11 1.59 1.05
06-09 11:59:08|2200M    0     0   915M|   0     0 | 17   0  83  0   0   0|1.11 1.59 1.05
06-09 11:59:09|2200M    0     0   915M|   0     0 | 12 0.4  88  0   0   0|1.11 1.59 1.05
06-09 11:59:10|2200M    0     0   915M|   0     0 | 18 0.3  82  0   0   0|1.11 1.59 1.05
06-09 11:59:11|2200M    0     0   915M|   0     0 | 17   0  83  0   0   0|1.11 1.59 1.05
06-09 11:59:12|2200M    0     0   915M|   0     0 | 16 0.8  83  0   0   0|1.10 1.58 1.05
06-09 11:59:13|2200M    0     0   915M| 136B  100B| 17 0.2  83  0   0   0|1.10 1.58 1.05
06-09 11:59:14|2200M    0     0   915M|   0     0 | 17 0.3  82  0   0   0|1.10 1.58 1.05
06-09 11:59:15|2200M    0     0   915M|84.0B 52.0B| 17 0.5  83  0   0   0|1.10 1.58 1.05
