[7l----system---- ------memory-usage----- -net/total- ----total-cpu-usage---- ---load-avg---
     time     | used  buff  cach  free| recv  send|usr sys idl wai hiq siq| 1m   5m  15m 
02-09 16:58:49|2411M    0     0   703M|1623B 1701B| 25 3.4  72   0   0   0|2.24 1.82 0.96
02-09 16:58:50|2463M    0     0   651M| 156B  284B| 25 3.4  71   0   0   0|2.24 1.82 0.96
02-09 16:58:51|2452M    0     0   663M|1522B 1620B| 24 3.1  73   0   0   0|2.22 1.82 0.96
02-09 16:58:52|2454M    0     0   661M|1555B 1501B| 26 2.4  72   0   0   0|2.22 1.82 0.96
02-09 16:58:53|2446M    0     0   668M|1780B 1922B| 32 4.1  64   0   0   0|2.22 1.82 0.96
02-09 16:58:54|2494M    0     0   621M| 780B 14.4k| 35 2.5  63   0   0   0|2.22 1.82 0.96
02-09 16:58:55|2486M    0     0   629M|1573B 1619B| 33 2.7  64   0   0   0|2.22 1.82 0.96
02-09 16:58:56|2484M    0     0   631M|1521B 1619B| 34 2.7  64   0   0   0|2.28 1.84 0.97
02-09 16:58:57|2507M    0     0   608M| 156B  200B| 36 1.0  63   0   0   0|2.28 1.84 0.97
02-09 16:58:58|2452M    0     0   662M|1625B 1787B| 35 2.9  62   0   0   0|2.28 1.84 0.97
02-09 16:58:59|2483M    0     0   632M|1521B 1435B| 36 1.6  62   0   0   0|2.28 1.84 0.97
02-09 16:59:00|2452M    0     0   662M|1601B 1711B| 34 3.5  62   0   0   0|2.28 1.84 0.97
02-09 16:59:01|2447M    0     0   667M|1573B 1635B| 35 2.2  62   0   0   0|2.34 1.86 0.98
02-09 16:59:02|2497M    0     0   618M| 156B  300B| 35 2.4  62   0   0   0|2.34 1.86 0.98
02-09 16:59:03|2454M    0     0   660M|2997B 2945B| 35 2.6  63   0   0   0|2.34 1.86 0.98
02-09 16:59:04|2508M    0     0   606M| 728B 13.5k| 35 2.4  63   0   0   0|2.34 1.86 0.98
02-09 16:59:05|2484M    0     0   630M|1568B 1614B| 35 2.5  62   0   0   0|2.34 1.86 0.98
02-09 16:59:06|2497M    0     0   617M|1521B 1519B| 35 2.1  62   0   0   0|2.39 1.88 0.99
02-09 16:59:07|2471M    0     0   644M|1624B 1802B| 34 2.9  63   0   0   0|2.39 1.88 0.99
02-09 16:59:08|2420M    0     0   695M|1510B 1408B| 32 3.3  64   0   0   0|2.39 1.88 0.99
02-09 16:59:09|2413M    0     0   701M|1554B 1616B| 26 2.6   - 389   0   0|2.39 1.88 0.99
02-09 16:59:10|2467M    0     0   648M|52.0B  100B| 27 1.7 388   -   0   0|2.39 1.88 0.99
02-09 16:59:11|2484M    0     0   630M| 208B  384B| 26 2.0  72   0   0   0|2.36 1.88 1.00
02-09 16:59:12|2453M    0     0   662M|1521B 1519B| 27 2.0  71   0   0   0|2.36 1.88 1.00
02-09 16:59:13|2480M    0     0   635M| 104B  200B| 26 2.0  72   0   0   0|2.36 1.88 1.00
02-09 16:59:14|2504M    0     0   610M| 728B 10.6k| 27 2.8  70   0   0   0|2.36 1.88 1.00
02-09 16:59:15|2454M    0     0   661M|2874B 2858B| 35 2.8  63   0   0   0|2.36 1.88 1.00
02-09 16:59:16|2513M    0     0   602M| 156B  284B| 35 2.2  63   0   0   0|2.41 1.90 1.01
02-09 16:59:17|2426M    0     0   688M|3024B 3020B| 35 2.9  63   0   0   0|2.41 1.90 1.01
02-09 16:59:18|2499M    0     0   615M| 156B  200B| 35 2.7  62   0   0   0|2.41 1.90 1.01
02-09 16:59:19|2476M    0     0   639M|1503B 1685B| 33 3.0  64   0   0   0|2.41 1.90 1.01
02-09 16:59:20|2481M    0     0   634M|1574B 1620B| 35 2.8  63   0   0   0|2.41 1.90 1.01
02-09 16:59:21|2510M    0     0   605M| 156B  284B| 35 2.0  63   0   0   0|2.46 1.92 1.02
02-09 16:59:22|2493M    0     0   622M|1572B 1618B| 35 2.5  62   0   0   0|2.46 1.92 1.02
02-09 16:59:23|2452M    0     0   662M|1573B 1703B| 35 2.6  63   0   0   0|2.46 1.92 1.02
02-09 16:59:24|2477M    0     0   637M|2178B 15.6k| 36 2.1  62   0   0   0|2.46 1.92 1.02
02-09 16:59:25|2513M    0     0   601M|52.0B  384B| 34 2.4  63   0   0   0|2.46 1.92 1.02
02-09 16:59:26|2445M    0     0   669M|2913B 2913B| 35 2.6  62   0   0   0|2.50 1.93 1.03
02-09 16:59:27|2511M    0     0   604M|   0   200B| 35 2.0  63   0   0   0|2.50 1.93 1.03
02-09 16:59:28|2508M    0     0   607M| 480B  844B| 34 3.5  62   0   0   0|2.50 1.93 1.03
02-09 16:59:29|2477M    0     0   638M|2880B 2764B| 36 1.8  63   0   0   0|2.50 1.93 1.03
02-09 16:59:30|2510M    0     0   605M| 104B  468B| 35 3.0  62   0   0   0|2.50 1.93 1.03
02-09 16:59:31|2335M    0     0   780M|2181B 1985B| 29 2.3  69   0   0   0|2.46 1.94 1.03
02-09 16:59:32|2333M    0     0   782M|52.0B  100B| 19 1.4  80   0   0   0|2.46 1.94 1.03
02-09 16:59:33|2332M    0     0   783M| 208B  384B| 15 2.2  83   0   0   0|2.46 1.94 1.03
02-09 16:59:34|2313M    0     0   802M|2093B 15.3k| 15 1.5  83   0   0   0|2.46 1.94 1.03
02-09 16:59:35|2354M    0     0   761M| 104B  248B| 17 1.9  81   0   0   0|2.46 1.94 1.03
02-09 16:59:36|2308M    0     0   806M|1520B 1502B| 28 2.2  70   0   0   0|2.42 1.94 1.04
02-09 16:59:37|2351M    0     0   764M|52.0B  100B| 28 0.9  71   0   0   0|2.42 1.94 1.04
02-09 16:59:38|2307M    0     0   808M|1554B 1616B| 25 2.9  72   0   0   0|2.42 1.94 1.04
02-09 16:59:39|2367M    0     0   748M|52.0B  100B| 26 1.7  72   0   0   0|2.42 1.94 1.04
02-09 16:59:40|2334M    0     0   780M| 156B  300B| 15 2.3  83   0   0   0|2.42 1.94 1.04
02-09 16:59:41|2313M    0     0   801M|1451B 1417B| 15 1.7  83   0   0   0|2.31 1.92 1.04
02-09 16:59:42|2337M    0     0   778M| 104B  300B| 15 1.7  83   0   0   0|2.31 1.92 1.04
02-09 16:59:43|2290M    0     0   824M|2360B 2538B| 15 2.3  83   0   0   0|2.31 1.92 1.04
02-09 16:59:44|2326M    0     0   789M| 416B 7356B| 15 1.0  84   0   0   0|2.31 1.92 1.04
02-09 16:59:45|2276M    0     0   838M|1551B 1613B| 15 2.0  83   0   0   0|2.31 1.92 1.04
02-09 16:59:46|2322M    0     0   792M|52.0B  100B| 16 0.8  83   0   0   0|2.21 1.91 1.04
02-09 16:59:47|2267M    0     0   847M|1555B 1617B| 15 2.0  83   0   0   0|2.21 1.91 1.04
02-09 16:59:48|2317M    0     0   798M|   0     0 | 16 1.3  83   0   0   0|2.21 1.91 1.04
02-09 16:59:49|2295M    0     0   820M|1533B 1547B| 15 2.0  83   0   0   0|2.21 1.91 1.04
02-09 16:59:50|2337M    0     0   778M|52.0B  100B| 16 1.2  83   0   0   0|2.21 1.91 1.04
02-09 16:59:51|2185M    0     0   930M| 712B  850B| 11 1.7  87   0   0   0|2.11 1.89 1.04
02-09 16:59:52|2185M    0     0   930M|52.0B  100B|  0   0 100   0   0   0|2.11 1.89 1.04
02-09 16:59:53|2185M    0     0   930M| 104B  232B|7.6 1.5  91   0   0   0|2.11 1.89 1.04
02-09 16:59:54|2185M    0     0   930M| 312B 5875B|  0 0.4 100   0   0   0|2.11 1.89 1.04
02-09 16:59:55|2185M    0     0   930M|52.0B  100B|  0   0 100   0   0   0|2.11 1.89 1.04
02-09 16:59:56|2185M    0     0   930M|52.0B  100B|0.2 0.6  99   0   0   0|1.94 1.86 1.03
02-09 16:59:57|2211M    0     0   904M| 104B  232B| 14 1.4  85   0   0   0|1.94 1.86 1.03
02-09 16:59:58|2211M    0     0   904M|52.0B  100B| 17 0.2  83   0   0   0|1.94 1.86 1.03
02-09 16:59:59|2213M    0     0   901M|52.0B  100B| 16 0.7  84   0   0   0|1.94 1.86 1.03
02-09 17:00:00|2216M    0     0   898M| 104B  200B| 15 0.5  85   0   0   0|1.94 1.86 1.03
02-09 17:00:01|2185M    0     0   930M|52.0B  100B| 11 1.2  88   0   0   0|1.86 1.84 1.03
02-09 17:00:02|2185M    0     0   930M|52.0B  100B|0.2 0.2 100   0   0   0|1.86 1.84 1.03
02-09 17:00:03|2185M    0     0   930M|52.0B  100B|0.2 0.2 100   0   0   0|1.86 1.84 1.03
02-09 17:00:04|2185M    0     0   930M|52.0B  100B|  0   0 100   0   0   0|1.86 1.84 1.03
02-09 17:00:05|2185M    0     0   930M|52.0B  100B|  0 0.4 100   0   0   0|1.86 1.84 1.03
02-09 17:00:06|2185M    0     0   930M|52.0B  100B|  0 0.2 100   0   0   0|1.71 1.81 1.03
02-09 17:00:07|2185M    0     0   930M|52.0B  100B|  0   0 100   0   0   0|1.71 1.81 1.03
02-09 17:00:08|2185M    0     0   930M|52.0B  100B|0.2 0.2 100   0   0   0|1.71 1.81 1.03
02-09 17:00:09|2185M    0     0   930M|52.0B  100B|0.2 0.4  99   0   0   0|1.71 1.81 1.03
02-09 17:00:10|2185M    0     0   930M|52.0B  100B|  0   0 100   0   0   0|1.71 1.81 1.03
02-09 17:00:11|2185M    0     0   930M|52.0B  100B|0.2   0 100   0   0   0|1.58 1.78 1.02
02-09 17:00:12|2185M    0     0   930M|52.0B  100B|0.2   0 100   0   0   0|1.58 1.78 1.02
02-09 17:00:13|2185M    0     0   930M|52.0B  100B|  0   0 100   0   0   0|1.58 1.78 1.02
02-09 17:00:14|2185M    0     0   930M|52.0B  100B|  0 0.4 100   0   0   0|1.58 1.78 1.02
02-09 17:00:15|2185M    0     0   930M|52.0B  100B|  0 0.2 100   0   0   0|1.58 1.78 1.02
02-09 17:00:16|2185M    0     0   930M|52.0B  100B|0.2   0 100   0   0   0|1.45 1.75 1.01
02-09 17:00:17|2185M    0     0   930M|52.0B  100B|  0 0.4 100   0   0   0|1.45 1.75 1.01
02-09 17:00:18|2211M    0     0   904M|52.0B  148B| 11 0.9  88   0   0   0|1.45 1.75 1.01
02-09 17:00:19|2211M    0     0   904M|52.0B  100B| 17 0.3  83   0   0   0|1.45 1.75 1.01
02-09 17:00:20|2213M    0     0   901M|52.0B  100B| 18 1.0  81   0   0   0|1.45 1.75 1.01
02-09 17:00:21|2222M    0     0   893M|52.0B  100B| 15 0.2  85   0   0   0|1.41 1.74 1.01
02-09 17:00:22|2228M    0     0   887M|52.0B  100B| 16 0.2  84   0   0   0|1.41 1.74 1.01
02-09 17:00:23|2185M    0     0   930M|52.0B  100B| 10 1.1  89   0   0   0|1.41 1.74 1.01
02-09 17:00:24|2185M    0     0   930M|52.0B  100B|  0 0.2 100   0   0   0|1.41 1.74 1.01
02-09 17:00:25|2185M    0     0   930M|52.0B  100B|0.2 0.2 100   0   0   0|1.41 1.74 1.01
02-09 17:00:26|2185M    0     0   930M|52.0B  100B|  0 0.4 100   0   0   0|1.30 1.71 1.01
02-09 17:00:27|2185M    0     0   930M|52.0B  100B|  0   0 100   0   0   0|1.30 1.71 1.01
02-09 17:00:28|2185M    0     0   930M|52.0B  100B|0.2   0 100   0   0   0|1.30 1.71 1.01
02-09 17:00:29|2185M    0     0   930M|52.0B  100B|0.2 0.4  99   0   0   0|1.30 1.71 1.01
02-09 17:00:30|2185M    0     0   930M|52.0B  100B|  0   0 100   0   0   0|1.30 1.71 1.01
02-09 17:00:31|2185M    0     0   930M|52.0B  100B|0.2   0 100   0   0   0|1.20 1.68 1.00
02-09 17:00:32|2185M    0     0   930M| 824B 1152B|  0 0.4 100   0   0   0|1.20 1.68 1.00
02-09 17:00:33|2185M    0     0   930M|52.0B  100B|0.2   0 100   0   0   0|1.20 1.68 1.00
02-09 17:00:34|2185M    0     0   930M|52.0B  100B|  0 0.4 100   0   0   0|1.20 1.68 1.00
02-09 17:00:35|2185M    0     0   930M|52.0B  100B|0.2 0.2 100   0   0   0|1.20 1.68 1.00
02-09 17:00:36|2185M    0     0   930M| 824B 1104B|0.2 0.2 100   0   0   0|1.10 1.65 1.00
02-09 17:00:37|2185M    0     0   930M|52.0B  100B|  0 0.4 100   0   0   0|1.10 1.65 1.00
02-09 17:00:38|2185M    0     0   930M|52.0B  100B|0.2 0.4  99   0   0   0|1.10 1.65 1.00
02-09 17:00:39|2211M    0     0   904M|52.0B  148B|6.6 1.1  92   0   0   0|1.10 1.65 1.00
02-09 17:00:40|2211M    0     0   904M|52.0B  100B| 16 0.5  83   0   0   0|1.10 1.65 1.00
02-09 17:00:41|2211M    0     0   904M|52.0B  100B| 17 0.5  83   0   0   0|1.09 1.64 1.00
02-09 17:00:42|2215M    0     0   900M|52.0B  100B| 17 0.2   - 452   0   0|1.09 1.64 1.00
02-09 17:00:43|2215M    0     0   900M|52.0B  100B| 15 0.5 460   -   0   0|1.09 1.64 1.00
02-09 17:00:44|2185M    0     0   930M|52.0B  100B| 13 1.7  86   0   0   0|1.09 1.64 1.00
02-09 17:00:45|2185M    0     0   930M|52.0B  100B|  0   0 100   0   0   0|1.09 1.64 1.00
02-09 17:00:46|2185M    0     0   930M|52.0B  100B|  0 0.4 100   0   0   0|1.08 1.63 1.00
02-09 17:00:47|2185M    0     0   930M|52.0B  100B|0.2   0 100   0   0   0|1.08 1.63 1.00
02-09 17:00:48|2185M    0     0   930M|52.0B  100B|  0   0 100   0   0   0|1.08 1.63 1.00
02-09 17:00:49|2185M    0     0   930M|52.0B  100B|  0 0.4 100   0   0   0|1.08 1.63 1.00
02-09 17:00:50|2185M    0     0   930M|52.0B  100B|0.2 0.2 100   0   0   0|1.08 1.63 1.00
02-09 17:00:51|2185M    0     0   930M|52.0B  100B|  0   0 100   0   0   0|1.00 1.60 0.99
02-09 17:00:52|2185M    0     0   930M|52.0B  100B|  0 0.4 100   0   0   0|1.00 1.60 0.99
02-09 17:00:53|2185M    0     0   930M|52.0B  100B|0.2   0 100   0   0   0|1.00 1.60 0.99
02-09 17:00:54|2185M    0     0   930M|52.0B  100B|  0   0 100   0   0   0|1.00 1.60 0.99
02-09 17:00:55|2185M    0     0   930M|52.0B  100B|0.2 0.2 100   0   0   0|1.00 1.60 0.99
02-09 17:00:56|2185M    0     0   930M|52.0B  100B|0.2 0.4  99   0   0   0|0.92 1.58 0.99
02-09 17:00:57|2185M    0     0   930M|52.0B  100B|  0   0 100   0   0   0|0.92 1.58 0.99
02-09 17:00:58|2185M    0     0   930M|52.0B  100B|  0 0.2 100   0   0   0|0.92 1.58 0.99
02-09 17:00:59|2185M    0     0   930M|52.0B  100B|  0   0 100   0   0   0|0.92 1.58 0.99
02-09 17:01:00|2206M    0     0   909M| 104B  248B|3.1 0.6  96   0   0   0|0.92 1.58 0.99
02-09 17:01:01|2211M    0     0   904M|   0     0 | 18 0.5  82   0   0   0|0.92 1.57 0.99
02-09 17:01:02|2213M    0     0   902M|52.0B  100B| 14 0.2  86   0   0   0|0.92 1.57 0.99
02-09 17:01:03|2185M    0     0   930M|52.0B  100B| 14 1.3  84   0   0   0|0.92 1.57 0.99
02-09 17:01:04|2185M    0     0   930M|52.0B  100B|0.2 0.4  99   0   0   0|0.92 1.57 0.99
02-09 17:01:05|2185M    0     0   930M|52.0B  100B|  0   0 100   0   0   0|0.92 1.57 0.99
02-09 17:01:06|2185M    0     0   930M|52.0B  100B|0.2 0.2 100   0   0   0|0.85 1.54 0.98
02-09 17:01:07|2185M    0     0   930M|52.0B  100B|0.2 0.2 100   0   0   0|0.85 1.54 0.98
02-09 17:01:08|2185M    0     0   930M|52.0B  100B|  0   0 100   0   0   0|0.85 1.54 0.98
02-09 17:01:09|2185M    0     0   930M|52.0B  100B|0.6 0.4  99   0   0   0|0.85 1.54 0.98
02-09 17:01:10|2185M    0     0   930M|52.0B  100B|  0 0.2 100   0   0   0|0.85 1.54 0.98
02-09 17:01:11|2185M    0     0   930M|52.0B  100B|0.2   0 100   0   0   0|0.78 1.52 0.97
02-09 17:01:12|2185M    0     0   930M|52.0B  100B|  0 0.4 100   0   0   0|0.78 1.52 0.97
02-09 17:01:13|2185M    0     0   930M|52.0B  100B|0.2   0 100   0   0   0|0.78 1.52 0.97
02-09 17:01:14|2185M    0     0   930M|52.0B  100B|  0   0 100   0   0   0|0.78 1.52 0.97
02-09 17:01:15|2185M    0     0   930M|52.0B  100B|  0 0.4 100   0   0   0|0.78 1.52 0.97
02-09 17:01:16|2185M    0     0   930M|52.0B  100B|0.2 0.2 100   0   0   0|0.72 1.49 0.97
02-09 17:01:17|2185M    0     0   930M|52.0B  100B|0.2   0 100   0   0   0|0.72 1.49 0.97
02-09 17:01:18|2185M    0     0   930M|52.0B  100B|0.2 0.4  99   0   0   0|0.72 1.49 0.97
02-09 17:01:19|2185M    0     0   930M|52.0B  100B|  0 0.4 100   0   0   0|0.72 1.49 0.97
02-09 17:01:20|2185M    0     0   930M| 136B  184B|0.2   0 100   0   0   0|0.72 1.49 0.97
02-09 17:01:21|2185M    0     0   930M|52.0B  100B|  0 0.2 100   0   0   0|0.66 1.47 0.96
02-09 17:01:22|2211M    0     0   904M| 104B  232B| 17 1.1  82   0   0   0|0.66 1.47 0.96
02-09 17:01:23|2215M    0     0   900M|52.0B  100B| 11 0.4  89   0   0   0|0.66 1.47 0.96
02-09 17:01:24|2223M    0     0   891M|52.0B  116B| 16 0.3  83   0   0   0|0.66 1.47 0.96
02-09 17:01:25|2226M    0     0   888M|52.0B  100B| 15 0.7  85   0   0   0|0.66 1.47 0.96
02-09 17:01:26|2185M    0     0   930M|52.0B  100B| 13 1.4  86   0   0   0|0.69 1.46 0.96
02-09 17:01:27|2185M    0     0   930M|52.0B  100B|  0 0.4 100   0   0   0|0.69 1.46 0.96
02-09 17:01:28|2185M    0     0   930M|52.0B  100B|  0 0.2 100   0   0   0|0.69 1.46 0.96
02-09 17:01:29|2185M    0     0   930M|52.0B  100B|  0   0 100   0   0   0|0.69 1.46 0.96
02-09 17:01:30|2185M    0     0   930M|52.0B  100B|0.2 0.2 100   0   0   0|0.69 1.46 0.96
02-09 17:01:31|2185M    0     0   930M|   0   200B|  0 0.2 100   0   0   0|0.63 1.43 0.96
02-09 17:01:32|2185M    0     0   930M|   0   100B|  0 0.2 100   0   0   0|0.63 1.43 0.96
02-09 17:01:33|2185M    0     0   930M| 168B  300B|0.2   0 100   0   0   0|0.63 1.43 0.96
02-09 17:01:34|2185M    0     0   930M|52.0B  100B|0.2 0.4  99   0   0   0|0.63 1.43 0.96
02-09 17:01:35|2185M    0     0   930M|52.0B  100B|  0   0 100   0   0   0|0.63 1.43 0.96
02-09 17:01:36|2185M    0     0   930M|52.0B  100B|  0   0 100   0   0   0|0.58 1.41 0.95
02-09 17:01:37|2185M    0     0   930M|52.0B  100B|  0 0.4 100   0   0   0|0.58 1.41 0.95
02-09 17:01:38|2185M    0     0   930M|52.0B  100B|  0   0 100   0   0   0|0.58 1.41 0.95
02-09 17:01:39|2185M    0     0   930M|52.0B  100B|0.2 0.4  99   0   0   0|0.58 1.41 0.95
02-09 17:01:40|2185M    0     0   930M|52.0B  100B|  0   0 100   0   0   0|0.58 1.41 0.95
02-09 17:01:41|2185M    0     0   930M|52.0B  100B|  0 0.2 100   0   0   0|0.53 1.39 0.95
02-09 17:01:42|2185M    0     0   930M| 136B  152B|  0 0.2 100   0   0   0|0.53 1.39 0.95
02-09 17:01:43|2211M    0     0   904M| 136B 1240B| 15 0.8  84   0   0   0|0.53 1.39 0.95
02-09 17:01:44|2213M    0     0   901M|84.0B 52.0B| 17 0.5  83   0   0   0|0.53 1.39 0.95
02-09 17:01:45|2214M    0     0   901M| 136B  616B| 16 0.5  84   0   0   0|0.53 1.39 0.95
02-09 17:01:46|2185M    0     0   930M|   0     0 | 12 1.0  87   0   0   0|0.57 1.38 0.95
02-09 17:01:47|2185M    0     0   930M|84.0B 52.0B|0.4 0.2  99   0   0   0|0.57 1.38 0.95
02-09 17:01:48|2185M    0     0   930M| 136B  376B|  0 0.2 100   0   0   0|0.57 1.38 0.95
02-09 17:01:49|2185M    0     0   930M| 824B 1076B|0.2 0.2 100   0   0   0|0.57 1.38 0.95
02-09 17:01:50|2185M    0     0   930M| 408B  316B|0.4 0.2  99   0   0   0|0.57 1.38 0.95
02-09 17:01:51|2185M    0     0   930M| 136B  420B|0.2 0.2 100   0   0   0|0.53 1.36 0.94
02-09 17:01:52|2185M    0     0   930M|   0     0 |  0   0 100   0   0   0|0.53 1.36 0.94
02-09 17:01:53|2185M    0     0   930M|   0     0 |  0 0.4 100   0   0   0|0.53 1.36 0.94
02-09 17:01:54|2185M    0     0   930M|   0     0 |0.2 0.2 100   0   0   0|0.53 1.36 0.94
02-09 17:01:55|2185M    0     0   930M|   0     0 |  0 0.2 100   0   0   0|0.53 1.36 0.94
02-09 17:01:56|2185M    0     0   930M|   0     0 |  0 0.4 100   0   0   0|0.48 1.33 0.94
02-09 17:01:57|2185M    0     0   930M| 136B  100B|0.2   0 100   0   0   0|0.48 1.33 0.94
02-09 17:01:58|2185M    0     0   930M| 272B  200B|  0   0 100   0   0   0|0.48 1.33 0.94
02-09 17:01:59|2185M    0     0   930M| 816B  600B|0.4 0.4  99   0   0   0|0.48 1.33 0.94
02-09 17:02:00|2185M    0     0   930M| 188B  200B|0.2 0.4  99   0   0   0|0.48 1.33 0.94
02-09 17:02:01|2185M    0     0   930M|   0     0 |  0   0 100   0   0   0|0.44 1.31 0.93
02-09 17:02:02|2185M    0     0   930M|   0     0 |  0 0.2 100   0   0   0|0.44 1.31 0.93
02-09 17:02:03|2186M    0     0   929M| 188B  264B|0.2 0.4  99   0   0   0|0.44 1.31 0.93
02-09 17:02:04|2212M    0     0   903M|84.0B  132B| 13 0.9  86   0   0   0|0.44 1.31 0.93
02-09 17:02:05|2212M    0     0   903M| 344B  512B| 17 0.5  82   0   0   0|0.44 1.31 0.93
02-09 17:02:06|2215M    0     0   900M| 408B  364B| 15 0.3  85   0   0   0|0.49 1.31 0.93
02-09 17:02:07|2224M    0     0   891M|   0     0 | 16 0.5  83   0   0   0|0.49 1.31 0.93
02-09 17:02:08|2186M    0     0   929M|   0     0 |2.9 0.8  96   0   0   0|0.49 1.31 0.93
02-09 17:02:09|2186M    0     0   929M|84.0B  100B|  0 0.2 100   0   0   0|0.49 1.31 0.93
02-09 17:02:10|2185M    0     0   930M| 324B  200B|  0   0 100   0   0   0|0.49 1.31 0.93
02-09 17:02:11|2185M    0     0   930M|   0     0 |  0 0.4 100   0   0   0|0.45 1.28 0.93
02-09 17:02:12|2185M    0     0   930M| 220B 1052B|0.4 0.4  99   0   0   0|0.45 1.28 0.93
02-09 17:02:13|2185M    0     0   930M|   0     0 |  0   0 100   0   0   0|0.45 1.28 0.93
02-09 17:02:14|2185M    0     0   930M| 356B  756B|  0 0.2 100   0   0   0|0.45 1.28 0.93
02-09 17:02:15|2185M    0     0   930M|52.0B  100B|0.2 0.4  99   0   0   0|0.45 1.28 0.93
02-09 17:02:16|2185M    0     0   930M|52.0B  100B|  0   0 100   0   0   0|0.41 1.26 0.92
02-09 17:02:17|2185M    0     0   930M|52.0B  100B|  0 0.4 100   0   0   0|0.41 1.26 0.92
02-09 17:02:18|2185M    0     0   930M|52.0B  100B|  0   0 100   0   0   0|0.41 1.26 0.92
02-09 17:02:19|2185M    0     0   930M|52.0B  100B|  0 0.2 100   0   0   0|0.41 1.26 0.92
02-09 17:02:20|2185M    0     0   930M|52.0B  100B|0.2 0.2 100   0   0   0|0.41 1.26 0.92
02-09 17:02:21|2185M    0     0   930M|52.0B  100B|  0   0 100   0   0   0|0.38 1.24 0.92
02-09 17:02:22|2185M    0     0   930M|52.0B  100B|0.2 0.2 100   0   0   0|0.38 1.24 0.92
02-09 17:02:23|2185M    0     0   930M|52.0B  100B|  0 0.2 100   0   0   0|0.38 1.24 0.92
02-09 17:02:24|2185M    0     0   930M|52.0B  100B|  0   0 100   0   0   0|0.38 1.24 0.92
02-09 17:02:25|2211M    0     0   904M| 104B  232B| 11 0.9  88   0   0   0|0.38 1.24 0.92
02-09 17:02:26|2211M    0     0   904M|52.0B  100B| 16 0.7  83   0   0   0|0.43 1.24 0.92
02-09 17:02:27|2219M    0     0   896M|52.0B  100B| 17 0.5  82   0   0   0|0.43 1.24 0.92
02-09 17:02:28|2220M    0     0   894M| 824B 1152B| 17 0.2  83   0   0   0|0.43 1.24 0.92
02-09 17:02:29|2219M    0     0   895M|52.0B  100B| 16 0.5  83   0   0   0|0.43 1.24 0.92
02-09 17:02:30|2219M    0     0   895M|52.0B  100B| 16   0  84   0   0   0|0.43 1.24 0.92
02-09 17:02:31|2219M    0     0   895M|52.0B  100B| 17 0.2  83   0   0   0|0.47 1.23 0.92
02-09 17:02:32|2219M    0     0   895M| 136B  152B| 17 0.2  83   0   0   0|0.47 1.23 0.92
02-09 17:02:33|2219M    0     0   895M| 292B 2324B| 17   0  83   0   0   0|0.47 1.23 0.92
02-09 17:02:34|2219M    0     0   895M|84.0B 52.0B| 17   0  83   0   0   0|0.47 1.23 0.92
02-09 17:02:35|2219M    0     0   895M| 272B 1264B| 17 0.2  83   0   0   0|0.47 1.23 0.92
02-09 17:02:36|2219M    0     0   895M| 272B  444B| 17 0.3  83   0   0   0|0.52 1.23 0.92
02-09 17:02:37|2220M    0     0   894M|84.0B 52.0B| 17   0  83   0   0   0|0.52 1.23 0.92
02-09 17:02:38|2185M    0     0   930M| 356B  352B| 13 1.5  86   0   0   0|0.52 1.23 0.92
02-09 17:02:39|2185M    0     0   930M| 816B  600B|0.2 0.2 100   0   0   0|0.52 1.23 0.92
02-09 17:02:40|2185M    0     0   930M| 324B  184B|  0   0 100   0   0   0|0.52 1.23 0.92
02-09 17:02:41|2185M    0     0   930M| 628B  584B|0.2   0 100   0   0   0|0.47 1.21 0.91
02-09 17:02:42|2185M    0     0   930M|   0     0 |0.2 0.2 100   0   0   0|0.47 1.21 0.91
02-09 17:02:43|2185M    0     0   930M|84.0B 52.0B|  0   0 100   0   0   0|0.47 1.21 0.91
02-09 17:02:44|2185M    0     0   930M| 136B  616B|0.2 0.2 100   0   0   0|0.47 1.21 0.91
02-09 17:02:45|2185M    0     0   930M|52.0B  100B|  0 0.2 100   0   0   0|0.47 1.21 0.91
02-09 17:02:46|2211M    0     0   904M|52.0B  148B|8.9 0.5  91   0   0   0|0.44 1.19 0.90
02-09 17:02:47|2211M    0     0   904M|52.0B  100B| 16 0.5  83   0   0   0|0.44 1.19 0.90
02-09 17:02:48|2213M    0     0   902M|52.0B  100B| 18 0.7  82   0   0   0|0.44 1.19 0.90
02-09 17:02:49|2219M    0     0   896M|52.0B  100B| 16 0.2  84   0   0   0|0.44 1.19 0.90
02-09 17:02:50|2219M    0     0   896M| 272B  384B| 16 0.3  83   0   0   0|0.44 1.19 0.90
02-09 17:02:51|2219M    0     0   896M| 272B  216B| 16 0.3  84   0   0   0|0.48 1.18 0.91
02-09 17:02:52|2219M    0     0   896M|84.0B 52.0B| 17   0  83   0   0   0|0.48 1.18 0.91
02-09 17:02:53|2219M    0     0   896M| 188B  332B| 17 0.2  83   0   0   0|0.48 1.18 0.91
02-09 17:02:54|2219M    0     0   896M|52.0B  100B| 17 0.3  83   0   0   0|0.48 1.18 0.91
02-09 17:02:55|2219M    0     0   896M|52.0B  100B| 17   0  83   0   0   0|0.48 1.18 0.91
02-09 17:02:56|2243M    0     0   872M| 683B  813B| 19 0.6  80   0   0   0|0.52 1.18 0.91
02-09 17:02:57|2185M    0     0   930M| 193B  491B|9.3 1.3  89   0   0   0|0.52 1.18 0.91
02-09 17:02:58|2185M    0     0   930M|52.0B  100B|  0   0 100   0   0   0|0.52 1.18 0.91
