[7l----system---- ------memory-usage----- -net/total- ----total-cpu-usage---- ---load-avg---
     time     | used  buff  cach  free| recv  send|usr sys idl wai hiq siq| 1m   5m  15m 
06-09 10:43:30|2353M    0     0   761M|43.3k 43.4k| 27 1.8  71   0   0   0|1.76 1.21 0.54
06-09 10:43:31|2381M    0     0   733M| 104B  100B| 26 1.0  73   0   0   0|1.76 1.21 0.54
06-09 10:43:32|2381M    0     0   733M| 260B 4812B| 16 0.5  83   0   0   0|1.76 1.21 0.54
06-09 10:43:33|2381M    0     0   733M|   0     0 | 16 0.5  83   0   0   0|1.76 1.21 0.54
06-09 10:43:34|2382M    0     0   733M|   0   116B| 18 0.5  81   0   0   0|1.70 1.20 0.54
06-09 10:43:35|2382M    0     0   733M| 156B  200B| 17 0.5  82   0   0   0|1.70 1.20 0.54
06-09 10:43:36|2382M    0     0   733M|   0     0 | 16 0.5  83   0   0   0|1.70 1.20 0.54
06-09 10:43:37|2382M    0     0   733M|   0     0 | 16 0.3  83   0   0   0|1.70 1.20 0.54
06-09 10:43:38|2382M    0     0   733M| 840B 1197B| 17 0.7  82   0   0   0|1.70 1.20 0.54
06-09 10:43:39|2324M    0     0   791M|89.0k 88.8k| 23 2.4  74   0   0   0|1.72 1.22 0.55
06-09 10:43:40|2381M    0     0   733M| 104B  200B| 25 1.5   - 424   0   0|1.72 1.22 0.55
06-09 10:43:41|2381M    0     0   733M|   0     0 | 17 0.3 475   -   0   0|1.72 1.22 0.55
06-09 10:43:42|2381M    0     0   733M| 260B 4816B| 17 0.5  83   0   0   0|1.72 1.22 0.55
06-09 10:43:43|2381M    0     0   733M|   0     0 | 17   0  83   0   0   0|1.72 1.22 0.55
06-09 10:43:44|2381M    0     0   733M|   0     0 | 17 0.2  83   0   0   0|1.67 1.21 0.55
06-09 10:43:45|2385M    0     0   730M| 292B  452B| 21 0.8  78   0   0   0|1.67 1.21 0.55
06-09 10:43:46|2385M    0     0   730M|   0     0 | 28 0.4  71   0   0   0|1.67 1.21 0.55
06-09 10:43:47|2385M    0     0   730M|   0     0 | 28 0.4  71   0   0   0|1.67 1.21 0.55
06-09 10:43:48|2385M    0     0   730M|   0     0 | 28 0.4  71   0   0   0|1.67 1.21 0.55
06-09 10:43:49|2385M    0     0   730M|   0     0 | 29 0.4  71   0   0   0|1.69 1.23 0.56
06-09 10:43:50|2385M    0     0   730M|   0     0 | 29 0.3  71   0   0   0|1.69 1.23 0.56
06-09 10:43:51|2363M    0     0   752M|37.5k 37.7k| 26 2.1  72   0   0   0|1.69 1.23 0.56
06-09 10:43:52|2366M    0     0   748M|43.8k 48.0k| 27 1.4  72   0   0   0|1.69 1.23 0.56
06-09 10:43:53|2382M    0     0   733M|52.0B  100B| 23 0.5  77   0   0   0|1.69 1.23 0.56
06-09 10:43:54|2383M    0     0   731M| 156B  300B| 19 0.6  80   0   0   0|1.64 1.22 0.56
06-09 10:43:55|2383M    0     0   732M|   0     0 | 17 0.5  83   0   0   0|1.64 1.22 0.56
06-09 10:43:56|2363M    0     0   752M|36.0k 36.1k| 26 1.3  73   0   0   0|1.64 1.22 0.56
06-09 10:43:57|2382M    0     0   732M|52.0B  100B| 25 0.9  74   0   0   0|1.64 1.22 0.56
06-09 10:43:58|2383M    0     0   732M| 104B  200B| 20 0.5  80   0   0   0|1.64 1.22 0.56
06-09 10:43:59|2383M    0     0   732M|   0     0 | 16 0.7  83   0   0   0|1.67 1.23 0.57
06-09 10:44:00|2383M    0     0   732M|52.0B  200B| 18 0.5  81   0   0   0|1.67 1.23 0.57
06-09 10:44:01|2349M    0     0   766M|76.8k 76.6k| 26 1.7  72   0   0   0|1.67 1.23 0.57
06-09 10:44:02|2348M    0     0   766M|48.2k 57.0k| 26 1.6  72   0   0   0|1.67 1.23 0.57
06-09 10:44:03|2381M    0     0   733M|52.0B  100B| 27 1.3   - 415   0   0|1.67 1.23 0.57
06-09 10:44:04|2381M    0     0   733M|   0     0 | 17 0.5 477   -   0   0|1.61 1.23 0.57
06-09 10:44:05|2383M    0     0   731M| 156B  400B| 20 0.5  79   0   0   0|1.61 1.23 0.57
06-09 10:44:06|2383M    0     0   731M|52.0B  100B| 17 0.3  83   0   0   0|1.61 1.23 0.57
06-09 10:44:07|2383M    0     0   731M|   0     0 | 16 0.7  83   0   0   0|1.61 1.23 0.57
06-09 10:44:08|2383M    0     0   731M| 772B 1036B| 16 0.7  83   0   0   0|1.61 1.23 0.57
06-09 10:44:09|2383M    0     0   731M|   0     0 | 17 0.2  83   0   0   0|1.56 1.23 0.57
06-09 10:44:10|2339M    0     0   776M|79.2k 79.2k| 25 2.5  73   0   0   0|1.56 1.23 0.57
06-09 10:44:11|2381M    0     0   733M| 104B  200B| 24 1.5   - 429   0   0|1.56 1.23 0.57
06-09 10:44:12|2381M    0     0   733M| 260B 4969B| 17 0.3 478   -   0   0|1.56 1.23 0.57
06-09 10:44:13|2381M    0     0   733M|   0     0 | 16 0.3  83   0   0   0|1.56 1.23 0.57
06-09 10:44:14|2381M    0     0   733M|   0     0 | 16 0.7  83   0   0   0|1.52 1.22 0.58
06-09 10:44:15|2381M    0     0   733M|   0     0 | 17 0.8  82   0   0   0|1.52 1.22 0.58
06-09 10:44:16|2381M    0     0   733M|   0     0 | 17 0.2  83   0   0   0|1.52 1.22 0.58
06-09 10:44:17|2385M    0     0   730M| 208B  400B| 27 0.7  72   0   0   0|1.52 1.22 0.58
06-09 10:44:18|2385M    0     0   730M|   0   100B| 29 0.4  71   0   0   0|1.52 1.22 0.58
06-09 10:44:19|2311M    0     0   803M|89.2k 89.1k| 27 2.3  71   0   0   0|1.56 1.24 0.58
06-09 10:44:20|2377M    0     0   737M|52.0B  100B| 27 1.4  72   0   0   0|1.56 1.24 0.58
06-09 10:44:21|2382M    0     0   733M|52.0B  100B| 19 0.6  80   0   0   0|1.56 1.24 0.58
06-09 10:44:22|2382M    0     0   733M| 260B 4809B| 17 0.7  83   0   0   0|1.56 1.24 0.58
06-09 10:44:23|2384M    0     0   731M| 208B  400B| 21 0.6  78   0   0   0|1.56 1.24 0.58
06-09 10:44:24|2384M    0     0   731M|   0     0 | 17 0.3  83   0   0   0|1.51 1.23 0.59
06-09 10:44:25|2384M    0     0   731M|   0     0 | 17   0  83   0   0   0|1.51 1.23 0.59
06-09 10:44:26|2322M    0     0   792M|48.6k 48.7k| 19 2.0   - 453   0   0|1.51 1.23 0.59
06-09 10:44:27|2356M    0     0   758M|57.0k 56.8k| 26 2.1 413   -   0   0|1.51 1.23 0.59
06-09 10:44:28|2364M    0     0   751M|42.5k 42.5k| 26 2.0  72   0   0   0|1.51 1.23 0.59
06-09 10:44:29|2382M    0     0   733M|52.0B  100B| 24 0.8  76   0   0   0|1.47 1.23 0.59
06-09 10:44:30|2382M    0     0   733M|   0     0 | 17 0.3  83   0   0   0|1.47 1.23 0.59
06-09 10:44:31|2382M    0     0   733M|   0     0 | 18   0  82   0   0   0|1.47 1.23 0.59
06-09 10:44:32|2383M    0     0   732M| 520B 6786B| 19 0.5  81   0   0   0|1.47 1.23 0.59
06-09 10:44:33|2383M    0     0   732M|   0     0 | 18 0.3  82   0   0   0|1.47 1.23 0.59
06-09 10:44:34|2383M    0     0   732M|   0     0 | 16 0.3  83   0   0   0|1.43 1.22 0.59
06-09 10:44:35|2383M    0     0   732M|   0     0 | 17 0.2  83   0   0   0|1.43 1.22 0.59
06-09 10:44:36|2322M    0     0   792M|34.8k 35.0k| 19 1.0  80   0   0   0|1.43 1.22 0.59
06-09 10:44:37|2357M    0     0   757M|40.9k 40.8k| 26 2.4  71   0   0   0|1.43 1.22 0.59
06-09 10:44:38|2382M    0     0   733M| 104B  200B| 22 0.8  78   0   0   0|1.43 1.22 0.59
06-09 10:44:39|2383M    0     0   731M|52.0B  100B| 17 0.2   - 482   0   0|1.40 1.22 0.59
06-09 10:44:40|2387M    0     0   728M| 156B  300B| 28 0.6 411   -   0   0|1.40 1.22 0.59
06-09 10:44:41|2387M    0     0   728M|   0     0 | 28 1.0  71   0   0   0|1.40 1.22 0.59
06-09 10:44:42|2325M    0     0   790M|58.6k 64.6k| 28 1.6  71   0   0   0|1.40 1.22 0.59
06-09 10:44:43|2345M    0     0   769M|43.2k 43.2k| 27 1.7  72   0   0   0|1.40 1.22 0.59
06-09 10:44:44|2363M    0     0   752M|35.2k 35.2k| 25 1.6  73   0   0   0|1.44 1.23 0.60
06-09 10:44:45|2382M    0     0   733M|52.0B  100B| 24 0.9  75   0   0   0|1.44 1.23 0.60
06-09 10:44:46|2382M    0     0   733M| 788B 1020B| 16 1.3  83   0   0   0|1.44 1.23 0.60
06-09 10:44:47|2384M    0     0   731M|   0     0 | 18 0.3  82   0   0   0|1.44 1.23 0.60
06-09 10:44:48|2385M    0     0   729M| 208B  400B| 27 0.7  72   0   0   0|1.44 1.23 0.60
06-09 10:44:49|2385M    0     0   729M|   0     0 | 28 1.1  71   0   0   0|1.49 1.25 0.61
06-09 10:44:50|2385M    0     0   729M|   0     0 | 28 0.6  71   0   0   0|1.49 1.25 0.61
06-09 10:44:51|2385M    0     0   729M| 136B  184B| 28 0.1  72   0   0   0|1.49 1.25 0.61
06-09 10:44:52|2332M    0     0   782M|77.0k 83.6k| 27 2.1  71   0   0   0|1.49 1.25 0.61
06-09 10:44:53|2383M    0     0   732M| 104B  200B| 26 1.5   - 419   0   0|1.49 1.25 0.61
06-09 10:44:54|2383M    0     0   732M|   0     0 | 16 0.2 480   -   0   0|1.45 1.24 0.61
06-09 10:44:55|2383M    0     0   732M|   0     0 | 16 0.8  83   0   0   0|1.45 1.24 0.61
06-09 10:44:56|2383M    0     0   732M|   0     0 | 17 0.3  83   0   0   0|1.45 1.24 0.61
06-09 10:44:57|2383M    0     0   731M|   0     0 | 17 0.2  83   0   0   0|1.45 1.24 0.61
06-09 10:44:58|2384M    0     0   730M| 208B  400B| 19 1.1  80   0   0   0|1.45 1.24 0.61
06-09 10:44:59|2384M    0     0   730M|52.0B  200B| 18 0.8  81   0   0   0|1.49 1.25 0.62
06-09 10:45:00|2341M    0     0   773M| 103k  103k| 26 2.7  72   0   0   0|1.49 1.25 0.62
06-09 10:45:01|2315M    0     0   800M|73.0k 72.8k| 26 2.6  72   0   0   0|1.49 1.25 0.62
06-09 10:45:02|2325M    0     0   790M|31.5k 37.1k| 26 2.4  72   0   0   0|1.49 1.25 0.62
06-09 10:45:03|2375M    0     0   740M|   0     0 | 27 1.1  72   0   0   0|1.49 1.25 0.62
06-09 10:45:04|2383M    0     0   732M|52.0B  100B| 21 0.6  78   0   0   0|1.45 1.25 0.62
06-09 10:45:05|2385M    0     0   729M| 208B  400B| 20 0.8  79   0   0   0|1.45 1.25 0.62
06-09 10:45:06|2385M    0     0   729M|   0     0 | 16 0.3  83   0   0   0|1.45 1.25 0.62
06-09 10:45:07|2385M    0     0   729M|   0     0 | 17 0.3  82   0   0   0|1.45 1.25 0.62
06-09 10:45:08|2332M    0     0   782M|38.1k 38.5k| 21 1.8  77   0   0   0|1.45 1.25 0.62
06-09 10:45:09|2359M    0     0   755M|59.2k 59.0k| 26 2.1  72   0   0   0|1.50 1.26 0.62
06-09 10:45:10|2382M    0     0   732M| 104B  200B| 22 0.9  77   0   0   0|1.50 1.26 0.62
06-09 10:45:11|2382M    0     0   732M|   0     0 | 16 0.5  83   0   0   0|1.50 1.26 0.62
06-09 10:45:12|2382M    0     0   732M| 260B 5511B| 16 0.7  83   0   0   0|1.50 1.26 0.62
06-09 10:45:13|2382M    0     0   732M|   0     0 | 16 0.3  83   0   0   0|1.50 1.26 0.62
06-09 10:45:14|2387M    0     0   727M| 156B  300B| 20 0.8  79   0   0   0|1.46 1.26 0.63
06-09 10:45:15|2387M    0     0   728M|52.0B  100B| 28 0.4  72   0   0   0|1.46 1.26 0.63
06-09 10:45:16|2387M    0     0   727M| 156B  316B| 29 1.0  70   0   0   0|1.46 1.26 0.63
06-09 10:45:17|2369M    0     0   746M|45.7k 45.6k| 27 1.7  71   0   0   0|1.46 1.26 0.63
06-09 10:45:18|2383M    0     0   732M| 824B 1136B| 27 0.7  72   0   0   0|1.46 1.26 0.63
06-09 10:45:19|2358M    0     0   757M|42.0k 42.1k| 27 1.7  71   0   0   0|1.50 1.27 0.63
06-09 10:45:20|2383M    0     0   732M| 156B  300B| 27 1.2  72   0   0   0|1.50 1.27 0.63
06-09 10:45:21|2383M    0     0   732M|   0     0 | 17   0  83   0   0   0|1.50 1.27 0.63
06-09 10:45:22|2385M    0     0   730M| 260B 5403B| 18 0.3  82   0   0   0|1.50 1.27 0.63
06-09 10:45:23|2367M    0     0   748M|38.4k 38.5k| 27 1.7  71   0   0   0|1.50 1.27 0.63
06-09 10:45:24|2384M    0     0   731M|52.0B  100B| 23 0.9  76   0   0   0|1.46 1.26 0.64
06-09 10:45:25|2384M    0     0   731M|   0     0 | 18 0.5  82   0   0   0|1.46 1.26 0.64
06-09 10:45:26|2388M    0     0   726M| 156B  316B| 17 0.8  82   0   0   0|1.46 1.26 0.64
06-09 10:45:27|2373M    0     0   742M|44.4k 44.4k| 27 1.3  71   0   0   0|1.46 1.26 0.64
06-09 10:45:28|2366M    0     0   749M|44.9k 44.7k| 27 1.6  71   0   0   0|1.46 1.26 0.64
06-09 10:45:29|2389M    0     0   726M|52.0B  100B| 25 1.0   - 428   0   0|1.50 1.28 0.64
06-09 10:45:30|2389M    0     0   726M|   0     0 | 16 0.3 479   -   0   0|1.50 1.28 0.64
06-09 10:45:31|2390M    0     0   724M| 208B  516B| 22 0.8  77   0   0   0|1.50 1.28 0.64
06-09 10:45:32|2371M    0     0   743M|46.2k 53.1k| 27 1.4  71   0   0   0|1.50 1.28 0.64
06-09 10:45:33|2387M    0     0   728M|52.0B  100B| 28 1.1  71   0   0   0|1.50 1.28 0.64
06-09 10:45:34|2387M    0     0   728M|   0     0 | 28 0.7  71   0   0   0|1.54 1.29 0.65
06-09 10:45:35|2387M    0     0   727M| 104B  200B| 28 0.3  71   0   0   0|1.54 1.29 0.65
06-09 10:45:36|2387M    0     0   727M| 104B  200B| 28 0.7  71   0   0   0|1.54 1.29 0.65
06-09 10:45:37|2360M    0     0   755M|43.5k 43.6k| 28 2.0  70   0   0   0|1.54 1.29 0.65
06-09 10:45:38|2386M    0     0   728M| 244B  516B| 26 0.7  73   0   0   0|1.54 1.29 0.65
06-09 10:45:39|2386M    0     0   728M|   0     0 | 17 0.5  82   0   0   0|1.50 1.28 0.65
06-09 10:45:40|2386M    0     0   728M| 772B 1052B| 17 0.3  83   0   0   0|1.50 1.28 0.65
06-09 10:45:41|2387M    0     0   728M| 156B  300B| 24 0.6  75   0   0   0|1.50 1.28 0.65
06-09 10:45:42|2387M    0     0   728M| 260B 5424B| 29 0.1  71   0   0   0|1.50 1.28 0.65
06-09 10:45:43|2387M    0     0   728M|   0     0 | 29 0.3  71   0   0   0|1.50 1.28 0.65
06-09 10:45:44|2344M    0     0   771M|44.5k 44.7k| 27 1.3  72   0   0   0|1.54 1.29 0.66
06-09 10:45:45|2359M    0     0   756M|34.6k 34.8k| 26 2.3  72   0   0   0|1.54 1.29 0.66
06-09 10:45:46|2382M    0     0   732M| 104B  100B| 26 0.9  74   0   0   0|1.54 1.29 0.66
06-09 10:45:47|2382M    0     0   732M|   0     0 | 17   0  83   0   0   0|1.54 1.29 0.66
06-09 10:45:48|2382M    0     0   732M|   0     0 | 17 0.2  83   0   0   0|1.54 1.29 0.66
06-09 10:45:49|2382M    0     0   732M|   0     0 | 17 0.2  83   0   0   0|1.50 1.29 0.66
06-09 10:45:50|2385M    0     0   730M| 824B 1104B| 12 0.7   - 502   0   0|1.50 1.29 0.66
06-09 10:45:51|2402M    0     0   713M|52.0B  100B| 23 0.8 442   -   0   0|1.50 1.29 0.66
06-09 10:45:52|2403M    0     0   712M| 520B 6412B| 28 1.3  70   0   0   0|1.50 1.29 0.66
06-09 10:45:53|2386M    0     0   729M|45.8k 45.6k| 27 2.0  71   0   0   0|1.50 1.29 0.66
06-09 10:45:54|2376M    0     0   739M|52.5k 52.5k| 27 2.0  71   0   0   0|1.54 1.30 0.67
06-09 10:45:55|2339M    0     0   776M|34.7k 35.3k| 25 0.9  75   0   0   0|1.54 1.30 0.67
06-09 10:45:56|2354M    0     0   761M|38.9k 35.8k| 25 1.9  73   0   0   0|1.54 1.30 0.67
06-09 10:45:57|2380M    0     0   735M|52.0B  100B| 20 0.8   - 456   0   0|1.54 1.30 0.67
06-09 10:45:58|2384M    0     0   730M|52.0B  100B| 19 1.0 464   -   0   0|1.54 1.30 0.67
06-09 10:45:59|2384M    0     0   730M|   0     0 | 16 0.5  83   0   0   0|1.49 1.30 0.67
06-09 10:46:00|2384M    0     0   730M|   0   100B| 17 0.2  83   0   0   0|1.49 1.30 0.67
06-09 10:46:01|2386M    0     0   728M|1032B 1504B| 31 0.5  68   0   0   0|1.49 1.30 0.67
06-09 10:46:02|2386M    0     0   728M| 260B 4811B| 28 0.9  71   0   0   0|1.49 1.30 0.67
06-09 10:46:03|2386M    0     0   728M|   0     0 | 28 1.0  71   0   0   0|1.49 1.30 0.67
06-09 10:46:04|2386M    0     0   728M|   0     0 | 29 0.4  71   0   0   0|1.53 1.31 0.68
06-09 10:46:05|2386M    0     0   728M| 156B  316B| 28 0.4  72   0   0   0|1.53 1.31 0.68
06-09 10:46:06|2386M    0     0   728M| 156B  300B| 28 0.6  71   0   0   0|1.53 1.31 0.68
06-09 10:46:07|2386M    0     0   728M|   0     0 | 28 0.7  71   0   0   0|1.53 1.31 0.68
06-09 10:46:08|2386M    0     0   728M|   0     0 | 28 0.6  72   0   0   0|1.53 1.31 0.68
06-09 10:46:09|2386M    0     0   728M|   0     0 | 28 0.4  71   0   0   0|1.57 1.32 0.68
06-09 10:46:10|2386M    0     0   728M| 104B  200B| 29 1.0  70   0   0   0|1.57 1.32 0.68
06-09 10:46:11|2386M    0     0   728M|52.0B  100B| 29 0.3  70   0   0   0|1.57 1.32 0.68
06-09 10:46:12|2386M    0     0   728M| 260B 3780B| 28 0.9  71   0   0   0|1.57 1.32 0.68
06-09 10:46:13|2330M    0     0   785M|42.5k 42.5k| 28 1.3  70   0   0   0|1.57 1.32 0.68
06-09 10:46:14|2377M    0     0   738M|   0     0 | 28 0.6  71   0   0   0|1.60 1.33 0.69
06-09 10:46:15|2384M    0     0   731M|52.0B  100B| 28 0.6  72   0   0   0|1.60 1.33 0.69
06-09 10:46:16|2322M    0     0   793M|35.9k 36.0k| 27 0.7  73   0   0   0|1.60 1.33 0.69
06-09 10:46:17|2373M    0     0   742M| 104B  200B| 27 1.3  72   0   0   0|1.60 1.33 0.69
06-09 10:46:18|2384M    0     0   731M|52.0B  100B| 21 0.8  78   0   0   0|1.60 1.33 0.69
06-09 10:46:19|2384M    0     0   731M|   0     0 | 16 0.2  83   0   0   0|1.56 1.32 0.69
06-09 10:46:20|2384M    0     0   731M|   0     0 | 19 0.6  81   0   0   0|1.56 1.32 0.69
06-09 10:46:21|2342M    0     0   773M|44.8k 44.9k| 20 1.1  78   0   0   0|1.56 1.32 0.69
06-09 10:46:22|2380M    0     0   734M| 364B 6596B| 27 1.1  71   0   0   0|1.56 1.32 0.69
06-09 10:46:23|2369M    0     0   746M|48.9k 48.7k| 27 2.1  71   0   0   0|1.56 1.32 0.69
06-09 10:46:24|2384M    0     0   730M|52.0B  100B| 24 0.9  75   0   0   0|1.51 1.32 0.69
06-09 10:46:25|2385M    0     0   730M| 260B  516B| 21 1.2  77   0   0   0|1.51 1.32 0.69
06-09 10:46:26|2369M    0     0   745M|60.3k 60.2k| 27 1.8  71   0   0   0|1.51 1.32 0.69
06-09 10:46:27|2384M    0     0   730M|52.0B  100B| 22 1.2  77   0   0   0|1.51 1.32 0.69
06-09 10:46:28|2384M    0     0   730M|   0     0 | 16 0.7  83   0   0   0|1.51 1.32 0.69
06-09 10:46:29|2384M    0     0   730M|   0     0 | 16 0.3  83   0   0   0|1.47 1.31 0.69
06-09 10:46:30|2388M    0     0   727M|43.1k 45.1k| 20 1.0  79   0   0   0|1.47 1.31 0.69
06-09 10:46:31|2374M    0     0   741M|3014B 1025B| 27 1.4  71   0   0   0|1.47 1.31 0.69
06-09 10:46:32|2365M    0     0   750M|48.9k 54.3k| 26 2.4  71   0   0   0|1.47 1.31 0.69
06-09 10:46:33|2387M    0     0   727M|52.0B  100B| 25 0.9  74   0   0   0|1.47 1.31 0.69
06-09 10:46:34|2387M    0     0   727M|   0     0 | 16 0.3  83   0   0   0|1.43 1.31 0.69
06-09 10:46:35|2387M    0     0   727M|   0     0 | 16 0.5  83   0   0   0|1.43 1.31 0.69
06-09 10:46:36|2388M    0     0   727M| 104B  300B| 21 0.6  79   0   0   0|1.43 1.31 0.69
06-09 10:46:37|2388M    0     0   727M| 156B  216B| 29 0.3  71   0   0   0|1.43 1.31 0.69
06-09 10:46:38|2345M    0     0   770M|35.9k 35.9k| 27 1.4  71   0   0   0|1.43 1.31 0.69
06-09 10:46:39|2384M    0     0   731M| 104B  300B| 28 1.1  71   0   0   0|1.56 1.33 0.71
06-09 10:46:40|2373M    0     0   741M|43.0k 42.8k| 27 1.1  72   0   0   0|1.56 1.33 0.71
06-09 10:46:41|2366M    0     0   749M|44.9k 44.7k| 27 1.8  71   0   0   0|1.56 1.33 0.71
06-09 10:46:42|2361M    0     0   753M|41.2k 48.0k| 27 2.0  71   0   0   0|1.56 1.33 0.71
06-09 10:46:43|2347M    0     0   768M|35.1k 35.0k| 28 1.4  71   0   0   0|1.56 1.33 0.71
06-09 10:46:44|2331M    0     0   784M|35.2k 35.1k| 27 1.3  71   0   0   0|1.59 1.35 0.71
06-09 10:46:45|2379M    0     0   735M| 104B  200B| 27 1.1  72   0   0   0|1.59 1.35 0.71
06-09 10:46:46|2368M    0     0   746M|36.5k 36.4k| 28 1.4  71   0   0   0|1.59 1.35 0.71
06-09 10:46:47|2382M    0     0   732M|   0   100B| 21 0.9  78   0   0   0|1.59 1.35 0.71
06-09 10:46:48|2306M    0     0   808M| 102k  102k| 26 2.2  72   0   0   0|1.59 1.35 0.71
06-09 10:46:49|2374M    0     0   741M|52.0B  100B| 27 1.3  72   0   0   0|1.70 1.37 0.73
06-09 10:46:50|2383M    0     0   731M|52.0B  100B| 21 1.1  78   0   0   0|1.70 1.37 0.73
06-09 10:46:51|2383M    0     0   731M|   0     0 | 16 0.3  83   0   0   0|1.70 1.37 0.73
06-09 10:46:52|2385M    0     0   730M| 364B 5831B| 18 0.8   - 467   0   0|1.70 1.37 0.73
06-09 10:46:53|2385M    0     0   730M| 104B  200B| 18 0.8 470   -   0   0|1.70 1.37 0.73
06-09 10:46:54|2385M    0     0   730M|   0     0 | 16 0.8  83   0   0   0|1.65 1.37 0.73
06-09 10:46:55|2385M    0     0   730M|   0     0 | 16 0.2  83   0   0   0|1.65 1.37 0.73
06-09 10:46:56|2334M    0     0   780M|37.4k 37.6k| 20 1.4  78   0   0   0|1.65 1.37 0.73
06-09 10:46:57|2363M    0     0   751M|55.5k 55.4k| 27 2.0  71   0   0   0|1.65 1.37 0.73
06-09 10:46:58|2339M    0     0   775M|85.6k 85.5k| 26 2.0  72   0   0   0|1.65 1.37 0.73
06-09 10:46:59|2312M    0     0   803M|80.2k 80.0k| 26 2.7  71   0   0   0|1.68 1.38 0.73
06-09 10:47:00|2377M    0     0   737M|52.0B  200B| 27 1.3  71   0   0   0|1.68 1.38 0.73
06-09 10:47:01|2383M    0     0   731M| 104B  100B| 20 0.5  80   0   0   0|1.68 1.38 0.73
06-09 10:47:02|2388M    0     0   727M| 364B 6992B| 19 0.8  80   0   0   0|1.68 1.38 0.73
06-09 10:47:03|2388M    0     0   727M| 156B  100B| 28 0.3  72   0   0   0|1.68 1.38 0.73
06-09 10:47:04|2388M    0     0   727M|   0     0 | 29 0.1  71   0   0   0|1.70 1.39 0.74
06-09 10:47:05|2345M    0     0   770M|37.1k 37.3k| 28 1.4  71   0   0   0|1.70 1.39 0.74
06-09 10:47:06|2384M    0     0   731M| 180B  316B| 28 1.0  71   0   0   0|1.70 1.39 0.74
06-09 10:47:07|2388M    0     0   727M|52.0B  100B| 19 0.5  81   0   0   0|1.70 1.39 0.74
06-09 10:47:08|2388M    0     0   727M|   0     0 | 17 0.2  83   0   0   0|1.70 1.39 0.74
06-09 10:47:09|2389M    0     0   726M| 156B  400B| 21 0.6  78   0   0   0|1.72 1.40 0.75
06-09 10:47:10|2389M    0     0   726M|52.0B    0 | 29 0.3  71   0   0   0|1.72 1.40 0.75
06-09 10:47:11|2389M    0     0   726M|   0     0 | 28 0.6  71   0   0   0|1.72 1.40 0.75
06-09 10:47:12|2389M    0     0   726M| 260B 4927B| 28 0.6  71   0   0   0|1.72 1.40 0.75
06-09 10:47:13|2389M    0     0   726M|   0     0 | 28 0.4  71   0   0   0|1.72 1.40 0.75
06-09 10:47:14|2301M    0     0   814M|81.5k 81.5k| 28 1.7  71   0   0   0|1.75 1.41 0.75
06-09 10:47:15|2375M    0     0   740M|52.0B  100B| 26 1.9  72   0   0   0|1.75 1.41 0.75
06-09 10:47:16|2383M    0     0   731M|52.0B  100B| 20 0.9  79   0   0   0|1.75 1.41 0.75
06-09 10:47:17|2385M    0     0   729M| 208B  400B| 19 0.5  81   0   0   0|1.75 1.41 0.75
06-09 10:47:18|2385M    0     0   729M|   0     0 | 17 0.2  83   0   0   0|1.75 1.41 0.75
06-09 10:47:19|2385M    0     0   729M| 136B  368B| 19 0.6   - 464   0   0|1.77 1.42 0.76
06-09 10:47:20|2346M    0     0   769M|87.8k 87.6k| 25 2.7 415   -   0   0|1.77 1.42 0.76
06-09 10:47:21|2342M    0     0   773M|58.8k 58.8k| 26 2.4  72   0   0   0|1.77 1.42 0.76
06-09 10:47:22|2382M    0     0   733M| 416B 9567B| 28 1.1  71   0   0   0|1.77 1.42 0.76
06-09 10:47:23|2369M    0     0   746M|46.4k 46.2k| 28 1.3  71   0   0   0|1.77 1.42 0.76
06-09 10:47:24|2386M    0     0   729M|52.0B  216B| 24 0.3  76   0   0   0|1.71 1.41 0.76
06-09 10:47:25|2386M    0     0   729M| 156B  200B| 17 0.5  82   0   0   0|1.71 1.41 0.76
06-09 10:47:26|2386M    0     0   729M|   0     0 | 17 0.2  83   0   0   0|1.71 1.41 0.76
06-09 10:47:27|2386M    0     0   729M|   0     0 | 17 0.2  83   0   0   0|1.71 1.41 0.76
06-09 10:47:28|2346M    0     0   769M|43.6k 43.8k| 22 1.8  77   0   0   0|1.71 1.41 0.76
06-09 10:47:29|2366M    0     0   748M|57.9k 58.0k| 27 1.6  72   0   0   0|1.71 1.41 0.76
06-09 10:47:30|2384M    0     0   731M| 104B  200B| 21 0.8  78   0   0   0|1.81 1.44 0.77
06-09 10:47:31|2384M    0     0   731M|   0     0 | 17 0.2  83   0   0   0|1.81 1.44 0.77
06-09 10:47:32|2384M    0     0   731M| 260B 4971B| 17 0.2  83   0   0   0|1.81 1.44 0.77
06-09 10:47:33|2386M    0     0   728M| 208B  400B| 22 0.3  78   0   0   0|1.81 1.44 0.77
06-09 10:47:34|2386M    0     0   728M|   0     0 | 29 0.3  71   0   0   0|1.81 1.44 0.77
06-09 10:47:35|2386M    0     0   728M|   0     0 | 29 0.1  71   0   0   0|1.82 1.44 0.78
06-09 10:47:36|2386M    0     0   728M|   0     0 | 29   0  71   0   0   0|1.82 1.44 0.78
06-09 10:47:37|2386M    0     0   728M| 156B  316B| 28 0.7  71   0   0   0|1.82 1.44 0.78
06-09 10:47:38|2364M    0     0   750M|53.2k 53.3k| 27 2.0  71   0   0   0|1.82 1.44 0.78
06-09 10:47:39|2385M    0     0   730M| 156B  300B| 25 1.0  74   0   0   0|1.82 1.44 0.78
