[7l----system---- ------memory-usage----- -net/total- ----total-cpu-usage---- ---load-avg---
     time     | used  buff  cach  free| recv  send|usr sys idl wai hiq siq| 1m   5m  15m 
05-09 11:42:56|2169M    0     0   946M|52.0B  116B| 17   0  83   0   0   0|1.02 0.69 0.33
05-09 11:42:57|2169M    0     0   946M| 772B 1088B| 19 0.6  80   0   0   0|1.02 0.69 0.33
05-09 11:42:58|2169M    0     0   946M|52.0B  264B| 17   0  83   0   0   0|1.02 0.70 0.33
05-09 11:42:59|2169M    0     0   946M|52.0B  132B| 17 0.2  83   0   0   0|1.02 0.70 0.33
05-09 11:43:00|2169M    0     0   946M|52.0B  228B| 17   0  83   0   0   0|1.02 0.70 0.33
05-09 11:43:01|2169M    0     0   946M|52.0B  116B| 17 0.2  83   0   0   0|1.02 0.70 0.33
05-09 11:43:02|2169M    0     0   946M|52.0B  100B| 17   0  83   0   0   0|1.02 0.70 0.33
05-09 11:43:03|2169M    0     0   946M|   0     0 | 17   0  83   0   0   0|1.02 0.70 0.34
05-09 11:43:04|2169M    0     0   946M|52.0B  116B| 17 0.2  83   0   0   0|1.02 0.70 0.34
05-09 11:43:05|2169M    0     0   946M|52.0B  116B| 17 0.2  83   0   0   0|1.02 0.70 0.34
05-09 11:43:06|2169M    0     0   946M|   0     0 | 17   0  83   0   0   0|1.02 0.70 0.34
05-09 11:43:07|2169M    0     0   946M|52.0B  100B| 17 0.3  83   0   0   0|1.02 0.70 0.34
05-09 11:43:08|2169M    0     0   946M|52.0B  100B| 17 0.2  83   0   0   0|1.02 0.71 0.34
05-09 11:43:09|2169M    0     0   946M|   0     0 | 17   0  83   0   0   0|1.02 0.71 0.34
05-09 11:43:10|2169M    0     0   946M|52.0B  100B| 17 0.2  83   0   0   0|1.02 0.71 0.34
05-09 11:43:11|2169M    0     0   946M|52.0B  116B| 17 0.2  83   0   0   0|1.02 0.71 0.34
05-09 11:43:12|2169M    0     0   946M|   0     0 | 17   0  83   0   0   0|1.02 0.71 0.34
05-09 11:43:13|2169M    0     0   946M|52.0B  100B| 17 0.2  83   0   0   0|1.02 0.71 0.34
05-09 11:43:14|2169M    0     0   946M|52.0B  100B| 17 0.2  83   0   0   0|1.02 0.71 0.34
05-09 11:43:15|2169M    0     0   946M|   0     0 | 17   0  83   0   0   0|1.02 0.71 0.34
05-09 11:43:16|2169M    0     0   946M| 136B  152B| 17   0  83   0   0   0|1.02 0.71 0.34
05-09 11:43:17|2169M    0     0   946M| 470B 1216B| 17 0.3  83   0   0   0|1.02 0.71 0.34
05-09 11:43:18|2169M    0     0   946M| 304B  672B| 17   0  83   0   0   0|1.01 0.72 0.35
05-09 11:43:19|2169M    0     0   946M| 136B 52.0B| 17   0  83   0   0   0|1.01 0.72 0.35
05-09 11:43:20|2169M    0     0   946M|   0     0 | 17 0.3  83   0   0   0|1.01 0.72 0.35
05-09 11:43:21|2169M    0     0   946M| 272B 1588B| 17   0  83   0   0   0|1.01 0.72 0.35
05-09 11:43:22|2169M    0     0   946M|52.0B  116B| 17 0.2  83   0   0   0|1.01 0.72 0.35
05-09 11:43:23|2169M    0     0   946M|   0     0 | 17   0  83   0   0   0|1.01 0.72 0.35
05-09 11:43:24|2169M    0     0   946M|52.0B  116B| 17 0.2  83   0   0   0|1.01 0.72 0.35
05-09 11:43:25|2169M    0     0   946M|52.0B  116B| 17 0.2  83   0   0   0|1.01 0.72 0.35
05-09 11:43:26|2169M    0     0   946M| 136B  100B| 17   0  83   0   0   0|1.01 0.72 0.35
05-09 11:43:27|2169M    0     0   946M|52.0B  132B| 17 0.3  83   0   0   0|1.01 0.72 0.35
05-09 11:43:28|2169M    0     0   946M| 152B  420B| 17   0  83   0   0   0|1.01 0.72 0.35
05-09 11:43:29|2169M    0     0   946M|   0     0 | 17   0  83   0   0   0|1.01 0.72 0.35
05-09 11:43:30|2169M    0     0   946M|84.0B 52.0B| 17   0  83   0   0   0|1.01 0.72 0.35
05-09 11:43:31|2168M    0     0   947M| 240B  720B| 17 0.2  83   0   0   0|1.01 0.72 0.35
05-09 11:43:32|2168M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.01 0.72 0.35
05-09 11:43:33|2169M    0     0   946M| 532B 1536B| 17 0.5  83   0   0   0|1.01 0.73 0.36
05-09 11:43:34|2169M    0     0   946M|   0     0 | 17   0  83   0   0   0|1.01 0.73 0.36
05-09 11:43:35|2169M    0     0   946M| 240B  860B| 17 0.3  83   0   0   0|1.01 0.73 0.36
05-09 11:43:36|2169M    0     0   946M| 220B  280B| 17   0  83   0   0   0|1.01 0.73 0.36
05-09 11:43:37|2169M    0     0   946M| 984B 1000B| 17 0.3  83   0   0   0|1.01 0.73 0.36
05-09 11:43:38|2169M    0     0   946M| 892B 1361B| 17 0.2  83   0   0   0|1.01 0.73 0.36
05-09 11:43:39|2169M    0     0   946M|   0     0 | 17   0  83   0   0   0|1.01 0.73 0.36
05-09 11:43:40|2169M    0     0   946M|52.0B  132B| 17 0.2  83   0   0   0|1.01 0.73 0.36
05-09 11:43:41|2169M    0     0   946M| 628B  516B| 17   0  83   0   0   0|1.01 0.73 0.36
05-09 11:43:42|2169M    0     0   946M| 868B  828B| 17   0  83   0   0   0|1.01 0.73 0.36
05-09 11:43:43|2169M    0     0   946M|   0     0 | 17   0  83   0   0   0|1.01 0.74 0.37
05-09 11:43:44|2169M    0     0   946M| 776B  848B| 17   0  83   0   0   0|1.01 0.74 0.37
05-09 11:43:45|2169M    0     0   946M|2448B 2908B| 18 0.3  82   0   0   0|1.01 0.74 0.37
05-09 11:43:46|2169M    0     0   946M|1016B  980B| 17 0.2  83   0   0   0|1.01 0.74 0.37
05-09 11:43:47|2169M    0     0   946M|1112B 1380B| 17   0  83   0   0   0|1.01 0.74 0.37
05-09 11:43:48|2169M    0     0   946M|2456B 3224B| 18 0.2  82   0   0   0|1.01 0.74 0.37
05-09 11:43:49|2169M    0     0   946M|52.0B    0 | 17   0  83   0   0   0|1.01 0.74 0.37
05-09 11:43:50|2169M    0     0   946M|52.0B  180B| 17 0.2  83   0   0   0|1.01 0.74 0.37
05-09 11:43:51|2169M    0     0   946M|   0   148B| 17 0.2  83   0   0   0|1.01 0.74 0.37
05-09 11:43:52|2169M    0     0   946M| 324B  312B| 17   0  83   0   0   0|1.01 0.74 0.37
05-09 11:43:53|2169M    0     0   946M|   0     0 | 17   0  83   0   0   0|1.01 0.75 0.37
05-09 11:43:54|2169M    0     0   946M|52.0B  148B| 17 0.2  83   0   0   0|1.01 0.75 0.37
05-09 11:43:55|2169M    0     0   946M|52.0B  116B| 17 0.2  83   0   0   0|1.01 0.75 0.37
05-09 11:43:56|2169M    0     0   946M|   0     0 | 17   0  83   0   0   0|1.01 0.75 0.37
05-09 11:43:57|2169M    0     0   946M| 136B  168B| 17 0.2  83   0   0   0|1.01 0.75 0.37
05-09 11:43:58|2169M    0     0   946M| 136B  184B| 17   0  83   0   0   0|1.01 0.75 0.37
05-09 11:43:59|2169M    0     0   946M| 136B  148B| 17   0  83   0   0   0|1.01 0.75 0.37
05-09 11:44:00|2168M    0     0   947M| 304B  576B| 17   0  83   0   0   0|1.01 0.75 0.37
05-09 11:44:01|2168M    0     0   947M| 356B  320B| 17   0  83   0   0   0|1.01 0.75 0.37
05-09 11:44:02|2168M    0     0   947M| 136B  340B| 17 0.2  83   0   0   0|1.01 0.75 0.37
05-09 11:44:03|2168M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.00 0.75 0.38
05-09 11:44:04|2168M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.00 0.75 0.38
05-09 11:44:05|2168M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.00 0.75 0.38
05-09 11:44:06|2168M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.00 0.75 0.38
05-09 11:44:07|2168M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.00 0.75 0.38
05-09 11:44:08|2168M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.00 0.76 0.38
05-09 11:44:09|2168M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.00 0.76 0.38
05-09 11:44:10|2168M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.00 0.76 0.38
05-09 11:44:11|2168M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.00 0.76 0.38
05-09 11:44:12|2168M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.00 0.76 0.38
05-09 11:44:13|2168M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.00 0.76 0.38
05-09 11:44:14|2168M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.00 0.76 0.38
05-09 11:44:15|2168M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.00 0.76 0.38
05-09 11:44:16|2168M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.00 0.76 0.38
05-09 11:44:17|2168M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.00 0.76 0.38
05-09 11:44:18|2168M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.00 0.77 0.39
05-09 11:44:19|2168M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.00 0.77 0.39
05-09 11:44:20|2168M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.00 0.77 0.39
05-09 11:44:21|2168M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.00 0.77 0.39
05-09 11:44:22|2168M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.00 0.77 0.39
05-09 11:44:23|2168M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.00 0.77 0.39
05-09 11:44:24|2168M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.00 0.77 0.39
05-09 11:44:25|2168M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.00 0.77 0.39
05-09 11:44:26|2168M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.00 0.77 0.39
05-09 11:44:27|2168M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.00 0.77 0.39
05-09 11:44:28|2168M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.00 0.77 0.39
05-09 11:44:29|2168M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.00 0.77 0.39
05-09 11:44:30|2168M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.00 0.77 0.39
05-09 11:44:31|2168M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.00 0.77 0.39
05-09 11:44:32|2168M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.00 0.77 0.39
05-09 11:44:33|2168M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.00 0.78 0.39
05-09 11:44:34|2168M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.00 0.78 0.39
05-09 11:44:35|2168M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.00 0.78 0.39
05-09 11:44:36|2168M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.00 0.78 0.39
05-09 11:44:37|2168M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.00 0.78 0.39
05-09 11:44:38|2168M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.00 0.78 0.40
05-09 11:44:39|2168M    0     0   947M|84.0B 52.0B| 17   0  83   0   0   0|1.00 0.78 0.40
05-09 11:44:40|2168M    0     0   947M| 136B  792B| 17   0  83   0   0   0|1.00 0.78 0.40
05-09 11:44:41|2168M    0     0   947M| 304B  544B| 17   0  83   0   0   0|1.00 0.78 0.40
05-09 11:44:42|2168M    0     0   947M|84.0B 52.0B| 17   0  83   0   0   0|1.00 0.78 0.40
05-09 11:44:43|2168M    0     0   947M| 908B 1960B| 17   0  83   0   0   0|1.00 0.78 0.40
05-09 11:44:44|2168M    0     0   947M| 220B 1392B| 17 0.2  83   0   0   0|1.00 0.78 0.40
05-09 11:44:45|2168M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.00 0.78 0.40
05-09 11:44:46|2168M    0     0   947M| 788B 1020B| 17 0.2  83   0   0   0|1.00 0.78 0.40
05-09 11:44:47|2168M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.00 0.78 0.40
05-09 11:44:48|2168M    0     0   947M|84.0B 52.0B| 17   0  83   0   0   0|1.00 0.79 0.40
05-09 11:44:49|2168M    0     0   947M| 136B 1016B| 17   0  83   0   0   0|1.00 0.79 0.40
05-09 11:44:50|2168M    0     0   947M| 376B 1768B| 17   0  83   0   0   0|1.00 0.79 0.40
05-09 11:44:51|2168M    0     0   947M| 220B  236B| 17   0  83   0   0   0|1.00 0.79 0.40
05-09 11:44:52|2168M    0     0   947M| 220B  236B| 17   0  83   0   0   0|1.00 0.79 0.40
05-09 11:44:53|2168M    0     0   947M| 272B  640B| 17   0  83   0   0   0|1.00 0.79 0.41
05-09 11:44:54|2168M    0     0   947M|84.0B 52.0B| 17   0  83   0   0   0|1.00 0.79 0.41
05-09 11:44:55|2168M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.00 0.79 0.41
05-09 11:44:56|2168M    0     0   947M| 136B 1000B| 17   0  83   0   0   0|1.00 0.79 0.41
05-09 11:44:57|2104M    0     0  1011M| 188B  248B|9.4 0.2  90   0   0   0|1.00 0.79 0.41
05-09 11:44:58|2104M    0     0  1011M|84.0B 52.0B|  0   0 100   0   0   0|0.92 0.78 0.40
05-09 11:44:59|2104M    0     0  1011M| 376B  680B|  0   0 100   0   0   0|0.92 0.78 0.40
05-09 11:45:00|2104M    0     0  1011M|52.0B  100B|  0   0 100   0   0   0|0.92 0.78 0.40
05-09 11:45:01|2104M    0     0  1011M| 220B  500B|  0 0.4 100   0   0   0|0.92 0.78 0.40
05-09 11:45:02|2104M    0     0  1011M| 376B  200B|0.2   0 100   0   0   0|0.92 0.78 0.40
05-09 11:45:03|2104M    0     0  1011M| 700B  552B|0.2   0 100   0   0   0|0.85 0.76 0.40
05-09 11:45:04|2104M    0     0  1011M| 388B  240B|  0 0.2 100   0   0   0|0.85 0.76 0.40
05-09 11:45:05|2104M    0     0  1011M| 304B  256B|  0   0 100   0   0   0|0.85 0.76 0.40
05-09 11:45:06|2105M    0     0  1010M| 396B 1340B|0.4 0.6  99   0   0   0|0.85 0.76 0.40
05-09 11:45:07|2105M    0     0  1010M| 188B  856B|  0   0 100   0   0   0|0.85 0.76 0.40
05-09 11:45:08|2105M    0     0  1010M|   0     0 |  0   0 100   0   0   0|0.78 0.75 0.40
05-09 11:45:09|2105M    0     0  1010M|52.0B  148B|0.2 0.2 100   0   0   0|0.78 0.75 0.40
05-09 11:45:10|2105M    0     0  1010M| 492B  396B|  0   0 100   0   0   0|0.78 0.75 0.40
05-09 11:45:11|2105M    0     0  1010M| 324B  348B|  0   0 100   0   0   0|0.78 0.75 0.40
05-09 11:45:12|2105M    0     0  1010M| 136B  116B|  0   0 100   0   0   0|0.78 0.75 0.40
05-09 11:45:13|2105M    0     0  1010M|1100B 1096B|  0   0 100   0   0   0|0.72 0.74 0.40
05-09 11:45:14|2105M    0     0  1010M|1468B 1692B|  0   0 100   0   0   0|0.72 0.74 0.40
05-09 11:45:15|2105M    0     0  1010M|1300B 1684B|  0   0 100   0   0   0|0.72 0.74 0.40
05-09 11:45:16|2104M    0     0  1011M|1044B 1364B|  0 0.2 100   0   0   0|0.72 0.74 0.40
05-09 11:45:17|2104M    0     0  1011M|   0     0 |  0   0 100   0   0   0|0.72 0.74 0.40
05-09 11:45:18|2104M    0     0  1011M|   0     0 |  0   0 100   0   0   0|0.66 0.72 0.39
05-09 11:45:19|2104M    0     0  1011M|   0     0 |  0   0 100   0   0   0|0.66 0.72 0.39
05-09 11:45:20|2104M    0     0  1011M|   0     0 |  0   0 100   0   0   0|0.66 0.72 0.39
05-09 11:45:21|2104M    0     0  1011M|   0     0 |  0   0 100   0   0   0|0.66 0.72 0.39
05-09 11:45:22|2104M    0     0  1011M|   0     0 |  0   0 100   0   0   0|0.66 0.72 0.39
05-09 11:45:23|2104M    0     0  1011M|   0     0 |  0   0 100   0   0   0|0.61 0.71 0.39
05-09 11:45:24|2104M    0     0  1011M|   0     0 |  0   0 100   0   0   0|0.61 0.71 0.39
05-09 11:45:25|2104M    0     0  1011M|   0     0 |  0   0 100   0   0   0|0.61 0.71 0.39
05-09 11:45:26|2104M    0     0  1011M|   0     0 |  0   0 100   0   0   0|0.61 0.71 0.39
05-09 11:45:27|2104M    0     0  1011M|   0     0 |  0   0 100   0   0   0|0.61 0.71 0.39
05-09 11:45:28|2104M    0     0  1011M|   0     0 |  0   0 100   0   0   0|0.56 0.70 0.39
05-09 11:45:29|2104M    0     0  1011M|1036B  948B|1.0 0.2  99   0   0   0|0.56 0.70 0.39
05-09 11:45:30|2104M    0     0  1010M| 136B 52.0B|  0   0 100   0   0   0|0.56 0.70 0.39
05-09 11:45:31|2104M    0     0  1011M| 136B  168B|  0   0 100   0   0   0|0.56 0.70 0.39
05-09 11:45:32|2104M    0     0  1011M| 272B 1424B|0.2   0 100   0   0   0|0.56 0.70 0.39
05-09 11:45:33|2104M    0     0  1011M| 424B  268B|  0 0.2 100   0   0   0|0.51 0.69 0.39
05-09 11:45:34|2104M    0     0  1011M| 544B  352B|  0   0 100   0   0   0|0.51 0.69 0.39
05-09 11:45:35|2104M    0     0  1011M| 680B  436B|  0 0.2 100   0   0   0|0.51 0.69 0.39
05-09 11:45:36|2104M    0     0  1011M| 272B  760B|  0   0 100   0   0   0|0.51 0.69 0.39
05-09 11:45:37|2104M    0     0  1011M| 136B  100B|  0   0 100   0   0   0|0.51 0.69 0.39
05-09 11:45:38|2104M    0     0  1011M|1044B 2380B|0.2 0.2 100   0   0   0|0.47 0.68 0.38
05-09 11:45:39|2104M    0     0  1011M|   0     0 |  0   0 100   0   0   0|0.47 0.68 0.38
