[7l----system---- ------memory-usage----- -net/total- ----total-cpu-usage---- ---load-avg---
     time     | used  buff  cach  free| recv  send|usr sys idl wai hiq siq| 1m   5m  15m 
30-08 11:08:01|2735M    0     0   379M| 544B  368B| 16 0.5  83   0   0   0|1.04 0.68 0.48
30-08 11:08:02|2693M    0     0   421M|54.0k 53.8k| 16 1.2  83   0   0   0|1.03 0.68 0.49
30-08 11:08:03|2738M    0     0   377M|52.0B  164B| 15 1.5  83   0   0   0|1.03 0.68 0.49
30-08 11:08:04|2736M    0     0   378M| 428B 2855B| 16 0.7  83   0   0   0|1.03 0.68 0.49
30-08 11:08:05|2736M    0     0   378M| 764B  504B| 16 0.3  83   0   0   0|1.03 0.68 0.49
30-08 11:08:06|2736M    0     0   378M| 680B  436B| 16 0.7  83   0   0   0|1.03 0.68 0.49
30-08 11:08:07|2736M    0     0   378M| 492B  336B| 16 0.3  83   0   0   0|1.03 0.69 0.49
30-08 11:08:08|2740M    0     0   375M| 898B 1932B| 19 1.0  80   0   0   0|1.03 0.69 0.49
30-08 11:08:09|2745M    0     0   369M| 272B  476B| 17 1.0  82   0   0   0|1.03 0.69 0.49
30-08 11:08:10|2717M    0     0   398M|56.9k 56.8k| 14 2.3  83   0   0   0|1.03 0.69 0.49
30-08 11:08:11|2736M    0     0   378M|   0     0 | 15 1.5  83   0   0   0|1.03 0.69 0.49
30-08 11:08:12|2736M    0     0   378M|   0     0 | 15 0.7   - 433   0   0|1.03 0.69 0.49
30-08 11:08:13|2740M    0     0   374M|   0     0 | 18 0.8 419   -   0   0|1.03 0.69 0.49
30-08 11:08:14|2739M    0     0   376M| 700B 3392B| 16 0.7  83   0   0   0|1.03 0.69 0.49
30-08 11:08:15|2685M    0     0   430M|40.0k 39.8k| 16 1.3  83   0   0   0|1.03 0.69 0.49
30-08 11:08:16|2731M    0     0   384M| 952B  684B| 16 1.0  83   0   0   0|1.03 0.69 0.49
30-08 11:08:17|2735M    0     0   380M| 272B  216B| 18 0.8  81   0   0   0|1.02 0.70 0.49
30-08 11:08:18|2735M    0     0   380M|   0     0 | 16 0.7  83   0   0   0|1.02 0.70 0.49
30-08 11:08:19|2735M    0     0   380M|   0     0 | 16 0.3  83   0   0   0|1.02 0.70 0.49
30-08 11:08:20|2736M    0     0   378M|   0     0 | 16 0.7  84   0   0   0|1.02 0.70 0.49
30-08 11:08:21|2736M    0     0   378M|   0     0 | 18 0.6  81   0   0   0|1.02 0.70 0.49
30-08 11:08:22|2736M    0     0   378M|   0     0 | 16 0.5  83   0   0   0|1.02 0.70 0.50
30-08 11:08:23|2736M    0     0   378M|1164B 1497B| 16 1.0  83   0   0   0|1.02 0.70 0.50
30-08 11:08:24|2721M    0     0   393M|44.2k 47.6k| 16 1.3  82   0   0   0|1.02 0.70 0.50
30-08 11:08:25|2735M    0     0   380M| 136B  152B| 15 1.3  83   0   0   0|1.02 0.70 0.50
30-08 11:08:26|2735M    0     0   380M| 900B  588B| 16 0.3  83   0   0   0|1.02 0.70 0.50
30-08 11:08:27|2735M    0     0   380M| 408B  252B| 17 0.2  83   0   0   0|1.02 0.71 0.50
30-08 11:08:28|2735M    0     0   380M| 544B  352B| 19 0.5  81   0   0   0|1.02 0.71 0.50
30-08 11:08:29|2736M    0     0   379M| 220B  168B| 16 1.0  83   0   0   0|1.02 0.71 0.50
30-08 11:08:30|2736M    0     0   378M| 188B  152B| 17 0.7  83   0   0   0|1.02 0.71 0.50
30-08 11:08:31|2736M    0     0   379M| 356B  304B| 17 0.7  83   0   0   0|1.02 0.71 0.50
30-08 11:08:32|2747M    0     0   367M| 952B  588B| 20 0.6  79   0   0   0|1.02 0.71 0.50
30-08 11:08:33|2736M    0     0   379M| 156B  364B| 16 0.7  83   0   0   0|1.02 0.71 0.50
30-08 11:08:34|2736M    0     0   379M| 104B 1246B| 16 0.5  83   0   0   0|1.02 0.71 0.50
30-08 11:08:35|2736M    0     0   379M|   0     0 | 17 0.2  83   0   0   0|1.02 0.71 0.50
30-08 11:08:36|2736M    0     0   379M|   0     0 | 16 0.3  83   0   0   0|1.02 0.71 0.50
30-08 11:08:37|2745M    0     0   370M|   0     0 | 18 0.7  82   0   0   0|1.02 0.72 0.50
30-08 11:08:38|2736M    0     0   378M|   0     0 | 16 0.3  83   0   0   0|1.02 0.72 0.50
30-08 11:08:39|2736M    0     0   378M|   0     0 | 16 0.5  83   0   0   0|1.02 0.72 0.50
30-08 11:08:40|2736M    0     0   378M| 772B 1036B| 16 0.7  83   0   0   0|1.02 0.72 0.50
30-08 11:08:41|2736M    0     0   378M|   0     0 | 16 0.3  83   0   0   0|1.02 0.72 0.50
30-08 11:08:42|2736M    0     0   378M|   0     0 | 16 0.8  83   0   0   0|1.02 0.72 0.50
30-08 11:08:43|2711M    0     0   404M|34.7k 35.7k| 16 1.2  83   0   0   0|1.02 0.72 0.50
30-08 11:08:44|2516M    0     0   598M| 500B 3924B| 15 1.8   - 432   0   0|1.02 0.72 0.50
30-08 11:08:45|2521M    0     0   594M|   0     0 | 15 0.5 433   -   0   0|1.02 0.72 0.50
30-08 11:08:46|2517M    0     0   597M| 376B  808B| 17 0.5  83   0   0   0|1.02 0.72 0.50
