[7l----system---- ------memory-usage----- -net/total- ----total-cpu-usage---- ---load-avg---
     time     | used  buff  cach  free| recv  send|usr sys idl wai hiq siq| 1m   5m  15m 
30-08 11:42:07|2236M    0     0   879M|1553B 1647B| 18 1.0  81   0   0   0|1.00 0.63 0.57
30-08 11:42:08|2254M    0     0   860M|52.0B  100B| 16 0.7  83   0   0   0|1.00 0.64 0.58
30-08 11:42:09|2254M    0     0   860M|   0     0 | 17 0.2  83   0   0   0|1.00 0.64 0.58
30-08 11:42:10|2254M    0     0   860M|   0     0 | 17   0  83   0   0   0|1.00 0.64 0.58
30-08 11:42:11|2256M    0     0   858M|   0     0 | 17 0.2  83   0   0   0|1.00 0.64 0.58
30-08 11:42:12|2258M    0     0   857M| 104B  200B| 20 0.5  79   0   0   0|1.00 0.64 0.58
30-08 11:42:13|2258M    0     0   857M|   0     0 | 16 0.2  83   0   0   0|1.00 0.64 0.58
30-08 11:42:14|2258M    0     0   857M|   0     0 | 16 0.5  83   0   0   0|1.00 0.64 0.58
30-08 11:42:15|2258M    0     0   857M| 156B 2486B| 17 0.3  83   0   0   0|1.00 0.64 0.58
30-08 11:42:16|2258M    0     0   856M|52.0B  332B| 16 0.5  83   0   0   0|1.00 0.64 0.58
30-08 11:42:17|2104M    0     0  1010M| 659B  565B|0.6 0.4  99   0   0   0|1.00 0.64 0.58
30-08 11:42:18|2104M    0     0  1010M|   0     0 |  0 0.2 100   0   0   0|0.92 0.63 0.57
30-08 11:42:19|2104M    0     0  1010M|   0     0 |  0   0 100   0   0   0|0.92 0.63 0.57
30-08 11:42:20|2104M    0     0  1010M|   0     0 |  0   0 100   0   0   0|0.92 0.63 0.57
30-08 11:42:21|2104M    0     0  1010M|   0     0 |  0   0 100   0   0   0|0.92 0.63 0.57
30-08 11:42:22|2104M    0     0  1010M|   0     0 |  0   0 100   0   0   0|0.92 0.63 0.57
30-08 11:42:23|2104M    0     0  1010M| 772B 1052B|  0   0 100   0   0   0|0.85 0.62 0.57
30-08 11:42:24|2104M    0     0  1010M|   0     0 |  0   0 100   0   0   0|0.85 0.62 0.57
30-08 11:42:25|2104M    0     0  1010M| 104B 1785B|  0   0 100   0   0   0|0.85 0.62 0.57
30-08 11:42:26|2104M    0     0  1010M|   0     0 |  0   0 100   0   0   0|0.85 0.62 0.57
30-08 11:42:27|2104M    0     0  1010M|   0     0 |  0   0 100   0   0   0|0.85 0.62 0.57
30-08 11:42:28|2104M    0     0  1010M|   0     0 |  0   0 100   0   0   0|0.78 0.61 0.57
30-08 11:42:29|2104M    0     0  1010M|   0     0 |  0   0 100   0   0   0|0.78 0.61 0.57
30-08 11:42:30|2104M    0     0  1010M|   0     0 |  0   0 100   0   0   0|0.78 0.61 0.57
30-08 11:42:31|2104M    0     0  1010M|   0     0 |  0   0 100   0   0   0|0.78 0.61 0.57
30-08 11:42:32|2104M    0     0  1010M|   0     0 |  0   0 100   0   0   0|0.78 0.61 0.57
30-08 11:42:33|2104M    0     0  1010M|   0     0 |  0   0 100   0   0   0|0.72 0.60 0.56
30-08 11:42:34|2104M    0     0  1010M|   0     0 |  0   0 100   0   0   0|0.72 0.60 0.56
30-08 11:42:35|2104M    0     0  1010M|   0     0 |  0   0 100   0   0   0|0.72 0.60 0.56
30-08 11:42:36|2104M    0     0  1010M|   0     0 |  0 0.2 100   0   0   0|0.72 0.60 0.56
30-08 11:42:37|2105M    0     0  1010M|   0     0 |0.2   0 100   0   0   0|0.72 0.60 0.56
30-08 11:42:38|2104M    0     0  1010M|   0     0 |  0   0 100   0   0   0|0.66 0.59 0.56
30-08 11:42:39|2104M    0     0  1010M|   0     0 |  0   0 100   0   0   0|0.66 0.59 0.56
30-08 11:42:40|2104M    0     0  1010M|   0     0 |  0   0 100   0   0   0|0.66 0.59 0.56
30-08 11:42:41|2104M    0     0  1010M|   0     0 |  0   0 100   0   0   0|0.66 0.59 0.56
30-08 11:42:42|2104M    0     0  1010M|   0     0 |  0   0 100   0   0   0|0.66 0.59 0.56
30-08 11:42:43|2104M    0     0  1010M|84.0B 52.0B|  0   0 100   0   0   0|0.61 0.58 0.56
30-08 11:42:44|2104M    0     0  1010M| 272B 1424B|0.2   0 100   0   0   0|0.61 0.58 0.56
30-08 11:42:45|2104M    0     0  1010M|84.0B 52.0B|  0   0 100   0   0   0|0.61 0.58 0.56
30-08 11:42:46|2104M    0     0  1010M| 136B 1272B|0.2   0 100   0   0   0|0.61 0.58 0.56
30-08 11:42:47|2104M    0     0  1010M|   0     0 |  0   0 100   0   0   0|0.61 0.58 0.56
30-08 11:42:48|2104M    0     0  1010M| 272B 1200B|0.2   0 100   0   0   0|0.56 0.57 0.55
30-08 11:42:49|2104M    0     0  1010M|   0     0 |  0   0 100   0   0   0|0.56 0.57 0.55
